,PMID,abstract
107,27117064,"Sleep abnormalities are associated with acute and chronic use of addictive substances. Although sleep complaints associated with use and abstinence from addictive substances are widely recognized, familiarity with the underlying sleep abnormalities is often lacking, despite evidence that these sleep abnormalities may be recalcitrant and impede good outcomes. Substantial research has now characterized the abnormalities associated with acute and chronic use of alcohol, cannabis, cocaine, and opiates. This review summarizes this research and discusses the clinical implications of sleep abnormalities in the treatment of substance use disorders. "
108,38296858,"Cannabis sativa has been used for improving sleep for long history. Cannabidiol (CBD) has drown much attention as a non-addictive psychoactive component in Cannabis sativa extract. However, the effects of CBD on sleep architecture and it's acting mechanism remains unclear. In the present study, we evaluated the sedative-hypnotic effect of cannabidiol (CBD), assessed the effects of CBD on sleep using a wireless physiological telemetry system. We further explored the therapeutic effects of CBD using 4-chloro-dl-phenylalanine (PCPA) induced insomnia model and changes in sleep latency, sleep duration and intestinal flora were evaluated. CBD shortened sleep latency and increases sleep duration in both normal and insomnia mice, and those effects were blocked by 5-HT "
109,33244728,"Insomnia is associated with significant comorbidity, disability and impact on quality of life and, despite advances in pharmacotherapy and psychotherapy, remains a significant burden to society. Cannabinoids are gaining acceptance for use as medicines in the treatment of insomnia disorder. We conducted a systematic review and meta-analysis to evaluate the efficacy of cannabinoids in the treatment of insomnia disorder. We performed a systematic review of the PubMed, Cochrane Library, MEDLINE, and Cumulative Index to Nursing and Allied Health Literature Complete databases from inception to 5 December 2019, and again prior to data abstraction, for studies of cannabis-based products for the treatment of insomnia disorder in adults. Inclusion criteria were (1) clinical studies, (2) participants aged ≥ 18 years, (3) insomnia disorder either formally diagnosed against contemporaneous diagnostic criteria or quantified with validated instruments and (4) compared cannabis-based products with the standard of care, placebo or a sedative. No language restrictions were imposed. Non-primary research, animal studies and studies of cannabis-induced insomnia were excluded. Risk of bias was assessed using the RoB 2 tool for randomised controlled trials (RCTs) and Risk of Bias in Non-randomized Studies-of Interventions (ROBINS-I) tool for non-randomized trials. Heterogeneity was assessed with the I A total of five studies (two RCTs and three non-randomised studies) with 219 study participants were included, of which three could be combined. The three non-randomised studies contributed data on the Pittsburgh Sleep Quality Index Questionnaire score, showing a favourable effect of cannabinoids at ≤ 4 weeks of follow-up (mean difference - 1.89 [95% confidence interval {CI} - 2.68 to - 1.10]; n = 176) and at 8 weeks of follow-up (mean difference - 2.41 [95% CI - 3.36 to - 1.46]; n = 166). One double-blind crossover RCT (n = 32) reported that, compared with amitriptyline, nabilone-a synthetic analogue to tetrahydrocannabinol (THC)-improved Insomnia Severity Index scores after 2 weeks of treatment (adjusted difference - 3.25 [95% CI - 5.26 to - 1.24]) and resulted in a more restful sleep as a sub-measure of the Leeds Sleep Evaluation Questionnaire (LSEQ) (difference 0.48 [95% CI 0.01-0.95]) but with no effect on overall sleep quality as measured by the LSEQ. In a single ascending-dose RCT (n = 9), THC reduced sleep-onset latency compared with placebo at 10 mg, 20 mg and 30 mg doses (mean difference - 43.00 min [95% CI - 82.76 to - 3.24], - 62.00 [95% CI - 103.60 to - 20.40] and - 54.00 [95% CI - 103.93 to - 4.07], respectively). All the included studies were assessed as poor quality, mainly due to small sample sizes, short treatment periods, uncertain clinical significance and high risk of bias. Few studies have examined the efficacy of cannabinoids in the treatment of insomnia disorder. Despite some possible signals for efficacy, the heterogeneity of participants, interventions, efficacy outcomes and results, and the high risk of bias across included trials, do not reliably inform evidence-based practice. This review highlights shortcomings in the existing literature, including lack of diagnostic clarity, poorly defined participant groups, non-standardised interventions and studies of inappropriate design, duration and power to detect clinically meaningful outcomes. Further research in the form of high-quality RCTs are required before drawing any conclusions about the efficacy of cannabinoids in the treatment of insomnia disorder. PROSPERO registration number, CRD42020161043. "
110,36787672,"Despite limited clinical evidence of its efficacy, cannabis use has been commonly reported for the management of various mental health concerns in naturalistic field studies. The aim of the current study was to use machine learning methods to investigate predictors of perceived symptom change across various mental health symptoms with acute cannabis use in a large naturalistic sample. Data from 68,819 unique observations of cannabis use from 1307 individuals using cannabis to manage mental health symptoms were analyzed. Data were extracted from Strainprint®, a mobile app that allows users to monitor their cannabis use for therapeutic purposes. Machine learning models were employed to predict self-perceived symptom change after cannabis use, and SHapley Additive exPlanations (SHAP) value plots were used to assess feature importance of individual predictors in the model. Interaction effects of symptom severity pre-scores of anxiety, depression, insomnia, and gender were also examined. The factors that were most strongly associated with perceived symptom change following acute cannabis use were pre-symptom severity, age, gender, and the ratio of CBD to THC. Further examination on the impact of baseline severity for the most commonly reported symptoms revealed distinct responses, with cannabis being reported to more likely benefit individuals with lower pre-symptom severity for depression, and higher pre-symptom severity for insomnia. Responses to cannabis use also differed between genders. Findings from this study highlight the importance of several factors in predicting perceived symptom change with acute cannabis use for mental health symptom management. Mental health profiles and baseline symptom severity may play a large role in perceived responses to cannabis. Distinct response patterns were also noted across commonly reported mental health symptoms, emphasizing the need for placebo-controlled cannabis trials for specific user profiles. "
111,30502644,"Studies suggest cannabis may improve symptoms like pain and muscle spasticity in patients with multiple sclerosis (PwMS). Despite cannabis' new-found legality and availability, few studies have explored the profile of PwMS cannabis users and characteristics of their use, particularly in a state where cannabis is legal both for recreational and medicinal use. The purpose of the current study was to evaluate cannabis use among PwMS at a large academic multiple sclerosis (MS) clinic, specifically: (1) prevalence, (2) products used (e.g., cannabidiol vs Δ PwMS completed questions assessing personal opinions about cannabis use, characteristics of cannabis use, MS history, and sociodemographic details, as well as the self-reported disability-Patient Determined Disease Steps (PDDS), overall quality of life-the Patient Reported Outcome Measure Information System (PROMIS-10), and cognition-the Neuro-QoL ACGC v1.0 measures. Thirty-eight percent (n = 96) of PwMS were current Cannabis users (CUs). Although there were no sociodemographic or clinical differences (p ≤ 0.05) between CUs and Non-Cannabis users (NUs), CUs had significantly higher median disability compared to NUs (PDDS = 2 vs. 1; p = 0.02). Among CUs, 57% categorized their use as strictly medicinal. CUs reported using cannabis most often for pain and insomnia/poor sleep and experienced greater than 60% benefit/relief from cannabis use. Over 90% of respondents desire more research on cannabis for MS, and 74% indicated they would consider using cannabis for their MS. As cannabis legalization has impacted the variety of cannabis products available, there appears to be growing numbers of PwMS using cannabis, with this study's CUs reporting use of highly efficacious products with minimal side-effects. "
112,38612415,"The endogenous cannabinoid system (ECS) plays a critical role in the regulation of various physiological functions, including sleep, mood, and neuroinflammation. Phytocannabinoids such as Δ9-tetrahydrocannabinol (THC), cannabidiol (CBD), cannabinomimimetics, and some N-acylethanolamides, particularly palmitoyethanolamide, have emerged as potential therapeutic agents for the management of sleep disorders. THC, the psychoactive component of cannabis, may initially promote sleep, but, in the long term, alters sleep architecture, while CBD shows promise in improving sleep quality without psychoactive effects. Clinical studies suggest that CBD modulates endocannabinoid signaling through several receptor sites, offering a multifaceted approach to sleep regulation. Similarly, palmitoylethanolamide (PEA), in addition to interacting with the endocannabinoid system, acts as an agonist on peroxisome proliferator-activated receptors (PPARs). The favorable safety profile of CBD and PEA and the potential for long-term use make them an attractive alternative to conventional pharmacotherapy. The integration of the latter two compounds into comprehensive treatment strategies, together with cognitive-behavioral therapy for insomnia (CBT-I), represents a holistic approach to address the multifactorial nature of sleep disorders. Further research is needed to establish the optimal dosage, safety, and efficacy in different patient populations, but the therapeutic potential of CBD and PEA offers hope for improved sleep quality and general well-being. "
113,36638745,"Real world patterns of cannabis use for health concerns are highly variable and rarely overseen by a physician. Pragmatic effectiveness studies with electronic daily diaries that capture person-specific patterns of cannabis use and health symptoms may help clarify risks and benefits. As part of a larger, randomized trial (NCT03224468), adults (N = 181) seeking cannabis for insomnia, pain, or anxiety or depressive symptoms were randomized to obtain a medical cannabis card immediately (MCC) or a waitlist control (WLC) and completed 12-weeks of daily web-based surveys on cannabis use and sleep, pain, and depressive symptoms. Completion rates of daily surveys were moderate to high (median completed: 72 out of 90 days). Daily reports of cannabis use were consistent with monthly interview assessments and urinalysis. The MCC group increased cannabis use frequency in the 12 weeks following randomization, while WLC did not. Among the MCC group, self-reported sleep quality was significantly higher on cannabis use days, compared to nonuse days. The MCC group displayed long-term sleep improvements, consistent with increasing cannabis frequency. No improvements were found for pain or depressive symptoms. Cannabis use is associated with same day improvements in self-reported sleep quality, but not pain or depressive symptoms, although sleep improvements occurred in the context of increased frequency of cannabis use, raising the risk for cannabis use disorder. Daily web-based assessments of cannabis appear valid and feasible in adults seeking cannabis for health concerns, providing a flexible, complementary method for future real-world effectiveness studies with expanded and objective measures. "
114,33636612,"To survey the pattern and benefits of medical cannabis use (MCU) in a cross section of persons with multiple sclerosis (PWMS). One hundred and fifteen subjects completed a 36-question survey online or on paper which queried aspects of their use of cannabis, including frequency of use, effect on symptoms, and changes in their use of prescription medications, as well asa number of key demographic variables such as age, gender, disease duration and clinical course, etc. All subjects were treated at a multiple sclerosis (MS) clinic in Connecticut and enrolled in the Connecticut Medical Marijuana Program (CTMMP). Self-reported benefit from cannabis use for two or more symptoms of MS was associated with relapsing remitting MS (RRMS) vs progressive (PMS) (OR 3.043, 95% CI 1.026-9.028, p=0.038) and less benefit for two or more symptoms for those who required a wheelchair vs. those who ambulated without assistance (OR .246, 95% CI .195-.797, p=0.016). General benefit from cannabis use was reported for mood disorders (p<0.001), insomnia (p<0.001), sensory symptoms, including pain (p<0.001), and muscle cramps and spasms (p<0.001). Furthermore, benefit was also significantly associated with symptom severity in the case of insomnia (OR 9.735, 95% CI 2.751-34.445, p<0.001), and cramps and spasms (OR 5.234, 95% CI 1.261-21.729, p=0.014). A significant proportion of respondents had stopped or reduced prescription medications (86% vs. 55%, p<0.001) as a function of finding cannabis more effective than prescription medications. These included opioids, benzodiazepines, muscle relaxers and other pain medications. MCU among PWMS can lead to the reduction or discontinuation of several categories of prescription medications for symptoms of MS. Persons reporting the most benefit from MCU tended to have a milder form of MS with less disability, in contrast to previous studies. This study confirms the benefit of cannabis in several common MS symptoms, extending these findings to show that benefit can be related to baseline severity of some symptoms. "
115,35930902,"Legalization of recreational, or non-medical, cannabis in Canada in 2018 was followed by significant increase in use among older adults. Non-medical cannabis is often used medicinally in this population for issues such as pain, insomnia, and appetite stimulation. The purpose of this study was to explore new cannabis use among older adults within an evolving socio-legal context. Normalization theory provided the theoretical foundation and qualitative description was the guiding methodology. A convenience sample of twelve participants (ten women, two men) aged 71 to 85 years old was recruited. Data were collected using semi-structured interviews and analyzed thematically. Findings illustrate factors that influenced participants' beliefs and contributed to their decisions to begin using cannabis in later life. The most important factor was legalization, which sparked a shift in beliefs around using cannabis and shaped the beginning of de-stigmatization around using this substance. Increasing acceptance in their social networks and visibility of cannabis in the media also informed decision-making. However, using cannabis for non-medicinal or social reasons remained stigmatized. This research indicates that older adults' beliefs about cannabis use are shifting and this is likely related to legalization and broader social acceptance of cannabis. As a consequence, increased public health education is needed to improve health literacy about cannabis use during this stage of the life-course. "
116,39199679,"As the legalization of medical cannabis expands across several countries, interest in its potential advantages among cancer patients and caregivers is burgeoning. However, patients seeking to integrate cannabis into their treatment often encounter frustration when their oncologists lack adequate information to offer guidance. This knowledge gap is exacerbated by the scarcity of published literature on the benefits of medical cannabis, leaving oncologists reliant on evidence-based data disheartened. This comprehensive narrative article, tailored for both clinicians and patients, endeavors to bridge these informational voids. It synthesizes cannabis history, pharmacology, and physiology and focuses on addressing various symptoms prevalent in cancer care, including insomnia, nausea and vomiting, appetite issues, pain management, and potential anti-cancer effects. Furthermore, by delving into the potential mechanisms of action and exploring their relevance in cancer treatment, this article aims to shed light on the potential benefits and effects of cannabis in oncology. "
117,35749740,"Our study sought to further characterize patterns of medical cannabis use in elderly cancer patients. Furthermore, we sought to assess efficacy of medical cannabis for the treatment of pain, nausea, anorexia, insomnia and anxiety in elderly cancer patients. Medical cannabis use is growing for symptom management in cancer patients, but limited data exists on the safety or efficacy of use in elderly patients. A retrospective chart review assessing changes in numerical symptom scores reported at clinic visits before and after medical cannabis initiation. There was no statistically significant difference in pain, nausea, appetite, insomnia or anxiety scores reported before and after initiation of medical cannabis. Oil was the most common form used, followed by vape, and the most common ratios used were high tetrahydrocannabinol (THC) to cannabidiol (CBD) and equal parts THC/CBD products. This study did not find a statistically significant change in symptom scores with medical cannabis use, although further study is warranted given the limitations of the present study. Elderly patients most commonly are using equal parts THC/CBD or high THC ratio products initially. "
118,39292455,"Cannabis is increasingly being used to treat medical symptoms, but the effects on brain function in those using cannabis for these symptoms are not known. To test whether 1 year of cannabis use for medical symptoms after obtaining a medical cannabis card was associated with increased brain activation during working memory, reward, and inhibitory control tasks, areas of cognition affected by cannabis. This cohort study was conducted from July 2017 to July 2020 among participants from the greater Boston area who were recruited as part of a clinical trial of individuals seeking medical cannabis cards for anxiety, depression, pain, or insomnia symptoms. Participants were aged between 18 and 65 years. Exclusion criteria were daily cannabis use and cannabis use disorder at baseline. Data analysis was conducted from August 2021 to April 2024. Outcomes were whole brain functional activation during tasks involving working memory, reward, and inhibitory control at baseline and after 1 year of medical cannabis card ownership. Imaging was collected from participants before and 1 year after obtaining medical cannabis cards, with 57 participants at baseline (38 female [66.7%]; 6 [10.5%] Black and 45 [78.9%] White participants; 1 [1.8%] Hispanic participant; median [IQR] age, 34.0 [24.0-51.0] years) and 54 participants at 1 year (37 female [68.5%]; 4 [7.4%] Black and 48 [88.9%] White participants; 1 [1.9%] Hispanic participant, median [IQR] age, 36.5 [25.0-51.0] years). Imaging was also collected in 32 healthy control participants at baseline (22 female [68.8%]; 2 [6.2%] Black and 27 [84.4%] White participants; 3 [9.4%] Hispanic participants; median [IQR] age, 33.0 [24.8-38.2] years). In all groups and at both time points, functional imaging revealed canonical activations of the probed cognitive processes. No statistically significant difference in brain activation between the 2 time points (baseline and 1 year) in those with medical cannabis cards and no associations between changes in cannabis use frequency and brain activation after 1 year were found. In this cohort study of adults obtaining medical cannabis cards for medical symptoms, no significant association between brain activation in the areas of cognition of working memory, reward, and inhibitory control and 1 year of cannabis use was observed. The results warrant further studies that probe the association of cannabis at higher doses, with greater frequency, in younger age groups, and with larger, more diverse cohorts. "
119,38311859,
120,33312131,
121,35619155,"Cannabis is increasingly used for medical purposes, particularly in countries like Canada where cannabis was recently legalized for recreational use. We aimed to assess self-medication with cannabis post-cannabis legalization among adults in the Canadian province of Quebec. This is a cross-sectional online survey of a self-selected convenience sample conducted in Quebec, Canada, from November 2020 to January 2021. Individuals aged ≥ 21 years who endorsed using cannabis bought in legal recreational cannabis stores to self-medicate a health condition were included. Data were analyzed using descriptive statistics and stratified according to sex, age, and the type of cannabis use (exclusively medical versus medical and recreational use). Four hundred eighty-nine participants were included. The median age was 34 years, and 48% were women. About 25% reported exclusive medical use of cannabis. Treated conditions included anxiety (70%), insomnia (56%), pain (53%), depression (37%), and many others. Reasons for not consulting in cannabis clinics included lack of information (52%), the complexity of the process (39%), accessibility of cannabis clinics (23%), and others. Tetrahydrocannabinol (THC) dosage > 20% was reported by 32%. Smoking was the main route of use (81%). Possession of prescribed drugs was reported by 56%. Professionals consulted for information on cannabis included recreational cannabis store agents (36%), physicians (29%), and others. Overall, significant differences were observed for many of the comparisons according to sex, age, and the type of cannabis use. Many conditions are self-medicated with cannabis. The use of high doses of cannabis, smoking as a preferred method of use, and concurrent use of other medications may pose some risks to individuals. Addressing the reported barriers to medical access to cannabis is urgently needed. "
122,30003119,"Although increasing rates of cannabis use and cannabis use disorder (CUD) are well-documented among veterans, little is known about their use of cannabis specifically for medicinal purposes. The present study characterizes such use and compares veterans reporting cannabis use for medicinal ( Participants were veterans deployed post 9/11/2001 recruited from a Veterans Health Administration (VHA) facility ( The most frequently endorsed conditions for medicinal cannabis (MC) use were anxiety/stress, PTSD, pain, depression, and insomnia. In logistic regression analyses adjusted for frequency of cannabis use, MC users were significantly more likely ( Veterans who use cannabis for medicinal purposes differ significantly in sleep, physical and mental health functioning than veterans who use cannabis for recreational purposes. PTSD and sleep problems may be especially relevant issues to address in screening and providing clinical care to returning veterans who are using cannabis for medicinal purposes. "
123,34569849,
124,34515130,"Cannabis is increasingly used in the management of pain, though minimal research exists to support its use since approval. Reduction in stigma has led to a growing interest in pharmaceutical cannabinoids as a possible treatment for lower back pain (LBP). The objective of this review was to assess the role and efficacy of cannabis and its derivatives in the management of LBP and compile global data related to the role of cannabis in the management of LBP in an aging population. A systematic review was conducted using predetermined keywords by 3 independent researchers. Predetermined inclusion and exclusion criteria were applied, and 23 articles were selected for further analysis. Studies identified both significant and insignificant impacts of cannabis on LBP. Contradicting evidence was noted on the role of cannabis in the management of anxiety and insomnia, 2 common comorbidities with LBP. The existing literature suggests that cannabis may be used in the management of LBP and comorbid symptoms. Further research is needed to consider cannabis as an independent management option. There is a lack of evidence pertaining to the benefits of cannabis in an aged population, and thus, additional research is warranted to support its use in the aged population. "
125,39369578,"To estimate the prevalence of insomnia and the use of sleep aids among Canadian adults. Data were derived from a phone interview conducted (April to October 2023) with a stratified, population-based sample of 4037 adults (57.6 % females; mean age 50.6 ± 18.4; range 18-102 years old) living in Canada. Post-stratified survey weights were included in the analysis to ensure the representativity of the adult Canadian population. The prevalence estimate of insomnia disorder was 16.3 % (95 % CI 15.1-17.6), with higher rates in females (risk ratio [RR] 1.24, 95 % CI 1.06-1.45), Indigenous peoples (RR 1.77, 95 % CI 1.27-2.47), and individuals with poorer mental or physical health. Overall, 14.7 % of respondents reported having used prescribed sleep medications in the previous 12 months, 28.7 % used natural products or over-the-counter (OTC) sleep aids, 15.6 % used cannabis-derived products and 9.7 % used alcohol for sleep in the last 12 months. Higher proportions of females used prescribed medication (RR 1.79, 95 % CI 1.31-2.43) and natural products or OTC medication (RR 1.41, 95 % CI 1.16-1.71), while more males used cannabis (RR 1.33, 95 % CI 1.03-1.72) and alcohol (RR 1.67, 95 % CI 1.16-2.33) for sleep. Higher proportions of older adults (≥65 years) were taking prescribed medications, while more young adults (18-35 years) used natural products or OTC medications, cannabis, and alcohol as sleep aids. Insomnia is a highly prevalent condition in Canada and there is widespread and increasing use of various medications and substances to cope with this health issue. These findings highlight the need for public health interventions to promote healthy sleep and for wider dissemination of evidence-based treatments for insomnia, such as cognitive behavioral therapy which is the first-line treatment for insomnia in practice guidelines, to reduce sleep health disparities. "
126,30176972,"We aimed to explore symptoms of insomnia in a group of youths characterized as engaging in risky drinking, their use of drugs as sleep/ wake aids, and the relationships between alcohol and other drug use and insomnia. Face-to-face interviews were conducted with 596 Australian 14 to 19-year-olds identified as engaging in regular risky drinking. They completed the Insomnia Severity Index and were assessed for recent alcohol and other drug use, including drugs used specifically as sleep aids or to stay awake. Alcohol-related problems, emotional distress, self-control, and working outside of traditional hours were also assessed using validated scales. More than one-third of the study participants (36%) reported moderate to very severe sleep-onset insomnia, and 39% screened positive for clinical insomnia using adolescent criteria. Three-fourths used drugs in the past 2 weeks to regulate their sleep cycle (65% used stimulants to stay awake, mainly caffeine, and 32% used a depressant to get to sleep, mainly cannabis). Regression analyses showed that after controlling for variables such as sex, emotional distress, self-control, alcohol use problems, and past 6-month illicit or non-prescribed drug use, those who used drugs specifically to get to sleep or to stay awake were 2.0 ( Insomnia was commonly reported in this community sample of adolescents characterized as engaging in risky drinking. Those with symptoms of insomnia appeared to be managing their sleep-related symptoms through alcohol and other drug use, which may have further exacerbated their sleep issues. "
127,39315343,"Patients with chronic kidney disease experience high burden of symptoms, negatively affecting their quality of life. Medication therapy is often initiated to address these symptoms but is limited by variable efficacy and high pill burden. There is interest among clinicians and patients to explore cannabis and cannabinoids as an alternative treatment to manage symptoms related to kidney disease. The objectives were to characterize cannabis use among patients receiving maintenance hemodialysis (HD), to describe patient perspectives on cannabis, and to explore patient experiences with their kidney health care team related to cannabis. This was a descriptive, cross-sectional paper-based patient survey. Patients receiving maintenance HD at Toronto General Hospital in the ambulatory setting between July and August 2020 were included. A 33-item questionnaire was developed to address the study questions based on existing cannabis questionnaires and input from kidney specialist physicians, pharmacists, kidney nurse practitioners, and patients. The questionnaire was distributed to patients during their in-center HD session. Patients who chose to participate in the study completed the questionnaire and returned it to the study team. In total, there were 52 respondents, of which 11 (21%) reported cannabis use in the preceding 3 months, and 23 (44%) reported historical cannabis use. Baseline characteristics were similar between those who used cannabis and those who did not, with a possible trend of cannabis users being younger. The most commonly reported reasons for using cannabis were recreation and symptom management. Those who reported using cannabis for symptom management were doing so without medical authorization or documentation. Common symptoms that cannabis was used to self-treat were insomnia, anxiety, and/or non-neuropathic pain. Dried flower was the most common type of product used, and smoking was the most common route. Care gaps and opportunities to improve patient care related to cannabis use were identified, related to monitoring and management of adverse effects, management of drug interactions, harm reduction strategies, informed decision-making, and prescriber education. The overall participation rate was low, at approximately 17%, possibly related to the COVID-19 pandemic, lack of interest, or fear of revealing cannabis use. Non-response bias is a possible limitation as this was a voluntary survey. The questionnaire was limited to multiple-choice and Likert scale questions, therefore limiting the depth of patient responses. Our study showed that cannabis use among patients receiving HD is common and comparable with the general population. Patients may be using cannabis to self-manage symptoms related to kidney disease, without the involvement of the health care team. Multiple opportunities to improve patient care related to cannabis use were identified. Les symptômes liés à l’insuffisance rénale représentent un lourd fardeau pour les patients qui en sont atteints, ce qui affecte négativement leur qualité de vie. Un traitement médicamenteux est souvent prescrit pour soulager les symptômes, mais il est limité par son efficacité variable et le nombre élevé de médicaments. Les patients et les cliniciens sont ouverts à explorer d’autres avenues pour gérer les symptômes de l’insuffisance rénale, notamment la consommation de cannabis et de cannabinoïdes. Caractériser la consommation de cannabis chez les patients recevant des traitements d’hémodialyse (HD) chronique; décrire les perspectives des patients sur le cannabis et examiner les expériences des patients avec leurs équipes de soins en lien avec la consommation de cannabis. Enquête transversale descriptive sous forme d’un questionnaire papier remis aux patients. Les patients qui suivaient des traitements d’HD chronique en ambulatoire à l’Hôpital général de Toronto en juillet et août 2020. Pour répondre aux objectifs de l’étude, un questionnaire en 33 points a été élaboré à partir de questionnaires existants sur la consommation de cannabis et des commentaires de néphrologues, pharmaciens, infirmières praticiennes en néphrologie et patients. Le questionnaire a été distribué aux patients pendant une séance d’HD en centre. Les personnes qui ont choisi de participer à l’étude l’ont rempli et l’ont renvoyé à l’équipe de recherche. En tout, 52 personnes ont répondu au questionnaire, desquelles 11 (21%) ont déclaré avoir consommé du cannabis dans les trois mois précédents et 23 (44%) en avoir consommé dans le passé. Les caractéristiques initiales des consommateurs de cannabis étaient semblables à celles des personnes qui n’en consommaient pas; les consommateurs de cannabis ayant tendance à être plus jeunes. On consommait principalement du cannabis pour le côté récréatif et pour gérer les symptômes. Les personnes qui consommaient du cannabis pour gérer leurs symptômes le faisaient sans documentation ou indication médicale. Le cannabis était consommé pour l’auto-traitement de symptômes courants comme l’insomnie, l’anxiété et/ou la douleur non neurogène. Le plus souvent, le cannabis était fumé, et la fleur séchée était le produit le plus utilisé. Des lacunes dans les soins et des occasions d’améliorer les soins aux patients ont été identifiées en lien avec la consommation de cannabis, celles-ci concernaient la surveillance et la gestion des effets indésirables, la gestion des interactions médicamenteuses, les stratégies de réduction des risques, la prise de décisions éclairées et l’éducation des prescripteurs. Le taux de participation global a été faible (environ 17%), possiblement en raison de la pandémie de COVID-19, d’un manque d’intérêt ou de la réticence à révéler la consommation de cannabis. La participation était volontaire, un biais de non-réponse est donc possible. Le questionnaire n’était constitué que de questions à choix multiples et à échelle de Likert, ce qui limite la profondeur des réponses. Notre étude montre que la consommation de cannabis chez les patients sous HD est courante et comparable à celle de la population générale. Les patients peuvent consommer du cannabis pour soulager les symptômes liés à l’insuffisance rénale sans intervention de l’équipe de soins. Le sondage a permis d’identifier plusieurs occasions d’améliorer les soins aux patients en lien avec la consommation de cannabis. "
128,28861496,
129,38288965,"Expectancies regarding the sleep-promoting effects of cannabis may exacerbate the propensity to self-medicate sleep problems with cannabis. Given the potential clinical importance of expectancies for the sedative effects of cannabis, Goodhines et al (2020) developed the Sleep-Related Cannabis Expectancies Questionnaire (SR-CEQ). However, concurrent validity of this instrument has not been evaluated. This study aimed to replicate the two-factor structure and internal reliability and explore incremental construct validity of the SR-CEQ. Cross-sectional online survey data were collected from 287 college students ( "
130,38693590,"Distressing symptoms are common in advanced cancer. Medicinal cannabinoids are commonly prescribed for a variety of symptoms. There is little evidence to support their use for most indications in palliative care. This study aims to assess a 1:20 delta-9-tetrahydrocannabinol/cannabidiol (THC/CBD) cannabinoid preparation in the management of symptom distress in patients with advanced cancer undergoing palliative care. One hundred and fifty participants will be recruited across multiple sites in Queensland, Australia. A teletrial model will facilitate the recruitment of patients outside of major metropolitan areas. The study is a pragmatic, multicenter, randomised, placebo-controlled, two-arm trial of escalating doses of an oral 1:20 THC/CBD medicinal cannabinoid preparation (10 mg THC:200 mg CBD/mL). It will compare the efficacy and safety outcomes of a titrated dose range of 2.5 mg THC/50mgCBD to 30 mg THC/600 mg CBD per day against a placebo. There is a 2-week patient-determined titration phase, to reach a dose that achieves symptom relief or intolerable side effects, with a further 2 weeks of assessment on the final dose. The primary objective is to assess the effect of escalating doses of a 1:20 THC/CBD medicinal cannabinoid preparation against placebo on change in total symptom distress score, with secondary objectives including establishing a patient-determined effective dose, the effect on sleep quality and overall quality of life. Some patients will be enrolled in a sub-study which will more rigorously evaluate the effect on sleep. MedCan-3 is a high-quality, adequately powered, placebo-controlled trial which will help demonstrate the utility of a THC:CBD 1:20 oral medicinal cannabis product in reducing total symptom distress in this population. Secondary outcomes may lead to new hypotheses regarding medicinal cannabis' role in particular symptoms or in particular cancers. The sleep sub-study will test the feasibility of using actigraphy and the Insomnia Severity Index (ISI) in this cohort. This will be the first large-scale palliative care randomised clinical trial to utilise the teletrial model in Australia. If successful, this will have significant implications for trial access for rural and remote patients in Australia and internationally. ANZCTR ACTRN12622000083796 . Protocol number 001/20. Registered on 21 January 2022. Recruitment started on 8 August 2022. "
131,36587508,"Using data from two methodologically independent youth research studies in Canada, the Health Behaviour in School-aged Children (HBSC) study and the Cannabis, Obesity, Mental health, Physical activity, Alcohol, Smoking, and Sedentary behaviour (COMPASS) study, the objective of this study was to compare associations between youth's mental health and cannabis use across samples. Using similar indicators in both studies, our goal was to affirm the potential for nationally representative cross-sectional analyses (HBSC) to replicate findings found in a longitudinal non-representative data source (COMPASS), enhancing opportunity for causal inferences. Data were collected from grade 9 and 10 Canadian students participating in the 2017/18 HBSC (n=8462) and 2017/18 to 2018/19 waves of COMPASS (n=32,023). Using multivariable Poisson regression models, the strength and statistical significance of the effects of mental health indicators on cannabis use outcomes were estimated within both studies and compared for consistency. Using a 2-year linked sample of students participating in COMPASS, models examining the impact of mental health indicators on cannabis use initiation and maintenance over time were similarly fit using Poisson regression to estimate relative risk. Similar associations between mental health problems and cannabis use were observed in both data sources. The direction, magnitude, and precision of the estimates for restless sleep, loneliness, poor wellbeing, and cannabis use were highly comparable across both studies. Worse mental health was consistently associated with current and lifetime cannabis use among youth. Cross-sectional and longitudinal findings from two large methodologically diverse studies in Canada demonstrate a replicable association between indicators of mental health and youth cannabis use. Similarities were identified and two generalizations may be concluded: 1) potentially causal etiological relationships inferred from HBSC data were supported in longitudinal findings based on COMPASS, and 2) longitudinal COMPASS data aligns with nationally representative data from HBSC. "
132,37292156,
