PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38224963","A Single-Center Experience of Robotic-Assisted Spine Surgery in Korea : Analysis of Screw Accuracy, Potential Risk Factor of Screw Malposition and Learning Curve","Oh BK, Son DW, Lee JS, Lee SH, Kim YH, Sung SK, Lee SW, Song GS, Yi S.","J Korean Neurosurg Soc. 2024 Jan;67(1):60-72. doi: 10.3340/jkns.2023.0128. Epub 2023 Oct 27.","Oh BK","J Korean Neurosurg Soc","2024","2024/01/15","PMC10788558","","10.3340/jkns.2023.0128"
"24512718","Synergistic enhancement of NK cell-mediated cytotoxicity by combination of histone deacetylase inhibitor and ionizing radiation","Son CH, Keum JH, Yang K, Nam J, Kim MJ, Kim SH, Kang CD, Oh SO, Kim CD, Park YS, Bae J.","Radiat Oncol. 2014 Feb 10;9:49. doi: 10.1186/1748-717X-9-49.","Son CH","Radiat Oncol","2014","2014/02/12","PMC3923253","","10.1186/1748-717X-9-49"
"37509667","The Safe Values of Quantitative Perfusion Parameters of ICG Angiography Based on Tissue Oxygenation of Hyperspectral Imaging for Laparoscopic Colorectal Surgery: A Prospective Observational Study","Son GM, Nazir AM, Yun MS, Lee IY, Im SB, Kwak JY, Park SH, Baek KR, Gockel I.","Biomedicines. 2023 Jul 19;11(7):2029. doi: 10.3390/biomedicines11072029.","Son GM","Biomedicines","2023","2023/07/29","PMC10377371","","10.3390/biomedicines11072029"
"29038185","Activation of professional and personal network relations when experiencing a symptom: a population-based cross-sectional study","Elnegaard S, Andersen RS, Pedersen AF, Jarbøl DE.","BMJ Open. 2017 Oct 15;7(10):e017620. doi: 10.1136/bmjopen-2017-017620.","Elnegaard S","BMJ Open","2017","2017/10/18","PMC5652579","","10.1136/bmjopen-2017-017620"
"25173179","Brief report: parent-adolescent child concordance in social norms related to gender equity in marriage - findings from rural India","Raj A, Ghule M, Battala M, Dasgupta A, Ritter J, Nair S, Saggurti N, Silverman JG, Balaiah D.","J Adolesc. 2014 Oct;37(7):1181-4. doi: 10.1016/j.adolescence.2014.08.006. Epub 2014 Sep 2.","Raj A","J Adolesc","2014","2014/09/01","PMC4340658","NIHMS627452","10.1016/j.adolescence.2014.08.006"
"19515405","Prospective evaluation of DNA mismatch repair protein expression in primary endometrial cancer","Backes FJ, Leon ME, Ivanov I, Suarez A, Frankel WL, Hampel H, Fowler JM, Copeland LJ, O'Malley DM, Cohn DE.","Gynecol Oncol. 2009 Sep;114(3):486-90. doi: 10.1016/j.ygyno.2009.05.026. Epub 2009 Jun 10.","Backes FJ","Gynecol Oncol","2009","2009/06/12","","","10.1016/j.ygyno.2009.05.026"
"34630429","NLRP3 Inflammasome Activation of Mast Cells by Estrogen via the Nuclear-Initiated Signaling Pathway Contributes to the Development of Endometriosis","Guo X, Xu X, Li T, Yu Q, Wang J, Chen Y, Ding S, Zhu L, Zou G, Zhang X.","Front Immunol. 2021 Sep 22;12:749979. doi: 10.3389/fimmu.2021.749979. eCollection 2021.","Guo X","Front Immunol","2021","2021/10/11","PMC8494307","","10.3389/fimmu.2021.749979"
"18005174","Evaluation of survivin and NF-kappaB in psoriasis, an immunohistochemical study","Abdou AG, Hanout HM.","J Cutan Pathol. 2008 May;35(5):445-51. doi: 10.1111/j.1600-0560.2007.00841.x. Epub 2007 Nov 12.","Abdou AG","J Cutan Pathol","2008","2007/11/17","","","10.1111/j.1600-0560.2007.00841.x"
"30355313","Moderating the impact of patent linkage on access to medicines: lessons from variations in South Korea, Australia, Canada, and the United States","Son KB, Lopert R, Gleeson D, Lee TJ.","Global Health. 2018 Oct 24;14(1):101. doi: 10.1186/s12992-018-0423-0.","Son KB","Global Health","2018","2018/10/26","PMC6201583","","10.1186/s12992-018-0423-0"
"31443711","Screening to prevent fragility fractures among adults 40 years and older in primary care: protocol for a systematic review","Gates M, Pillay J, Thériault G, Limburg H, Grad R, Klarenbach S, Korownyk C, Reynolds D, Riva JJ, Thombs BD, Kline GA, Leslie WD, Courage S, Vandermeer B, Featherstone R, Hartling L.","Syst Rev. 2019 Aug 23;8(1):216. doi: 10.1186/s13643-019-1094-5.","Gates M","Syst Rev","2019","2019/08/25","PMC6706906","","10.1186/s13643-019-1094-5"
"8853279","Do adolescent pregnancy and childbearing affect younger siblings?","East PL.","Fam Plann Perspect. 1996 Jul-Aug;28(4):148-53.","East PL","Fam Plann Perspect","1996","1996/07/01","","",""
"32672386","Loranthus micranthus nanoparticles abates streptozotocin-instigated testicular dysfunction in Wistar rats: Involvement of glucose metabolism enzymes, oxido-inflammatory stress, steroidogenic enzymes/protein and Nrf2 pathway","Ebokaiwe AP, Osawe S, Griffin S, Keck CM, Olusanya O, Ehiri RC.","Andrologia. 2020 Nov;52(10):e13749. doi: 10.1111/and.13749. Epub 2020 Jul 16.","Ebokaiwe AP","Andrologia","2020","2020/07/17","","","10.1111/and.13749"
"33391827","Understanding how young people become motivated to take their human immunodeficiency virus medication (antiretroviral therapy) and how the need for adherence is communicated","Hickson W, Mayers PM.","Health SA. 2020 Dec 14;25:1458. doi: 10.4102/hsag.v25i0.1458. eCollection 2020.","Hickson W","Health SA","2020","2021/01/04","PMC7756603","","10.4102/hsag.v25i0.1458"
"18509529","Resistance of Foxp3+ regulatory T cells to Nur77-induced apoptosis promotes allograft survival","Tao R, Hancock WW.","PLoS One. 2008 May 28;3(5):e2321. doi: 10.1371/journal.pone.0002321.","Tao R","PLoS One","2008","2008/05/30","PMC2386419","","10.1371/journal.pone.0002321"
"38569638","Robotic-Assisted Spine Surgery: Role in Training the Next Generation of Spine Surgeons","Lee JS, Son DW, Lee SH, Lee JH, Kim YH, Lee SW, Oh BK, Sung SK, Song GS, Yi S.","Neurospine. 2024 Mar;21(1):116-127. doi: 10.14245/ns.2448006.003. Epub 2024 Mar 31.","Lee JS","Neurospine","2024","2024/04/03","PMC10992654","","10.14245/ns.2448006.003"
"31450072","Evaluation of [(18)F]pitavastatin as a positron emission tomography tracer for in vivo organic transporter polypeptide function","Yagi Y, Kimura H, Okuda H, Ono M, Nakamoto Y, Togashi K, Saji H.","Nucl Med Biol. 2019 Jul-Aug;74-75:25-31. doi: 10.1016/j.nucmedbio.2019.08.001. Epub 2019 Aug 14.","Yagi Y","Nucl Med Biol","2019","2019/08/27","","","10.1016/j.nucmedbio.2019.08.001"
"34351614","Dose calculation of 3D printing lead shield covered by biocompatible silicone for electron beam therapy","Kwon O, Jin H, Son J, Choi CH, Park JM, Kim JI, Jung S.","Phys Eng Sci Med. 2021 Dec;44(4):1061-1069. doi: 10.1007/s13246-021-01041-y. Epub 2021 Aug 5.","Kwon O","Phys Eng Sci Med","2021","2021/08/05","","","10.1007/s13246-021-01041-y"
"18396485","The classic. Recurrent dislocation of the shoulder joint. Ann Surg. 1950;132:1052-1065","DePalma AF.","Clin Orthop Relat Res. 2008 Mar;466(3):520-30. doi: 10.1007/s11999-007-0105-3.","DePalma AF","Clin Orthop Relat Res","2008","2008/04/09","PMC2505210","","10.1007/s11999-007-0105-3"
"37208902","Evaluating the Effect of Timing on Point-of-Care Testing of INR","Son J, Kim EM.","J Pharm Pract. 2024 Jun;37(3):703-707. doi: 10.1177/08971900231177198. Epub 2023 May 20.","Son J","J Pharm Pract","2024","2023/05/20","","","10.1177/08971900231177198"
"15479156","Prelamin A endoproteolytic processing in vitro by recombinant Zmpste24","Corrigan DP, Kuszczak D, Rusinol AE, Thewke DP, Hrycyna CA, Michaelis S, Sinensky MS.","Biochem J. 2005 Apr 1;387(Pt 1):129-38. doi: 10.1042/BJ20041359.","Corrigan DP","Biochem J","2005","2004/10/14","PMC1134940","","10.1042/BJ20041359"
"9760779","[Juliusz Lempert (1890-1959): the author of the fenestration technique]","Pietruski J.","Otolaryngol Pol. 1998;52(3):341-6.","Pietruski J","Otolaryngol Pol","1998","1998/10/07","","",""
"14970868","Genetic testing among high-risk individuals in families with hereditary nonpolyposis colorectal cancer","Ponz de Leon M, Benatti P, Di Gregorio C, Pedroni M, Losi L, Genuardi M, Viel A, Fornasarig M, Lucci-Cordisco E, Anti M, Ponti G, Borghi F, Lamberti I, Roncucci L.","Br J Cancer. 2004 Feb 23;90(4):882-7. doi: 10.1038/sj.bjc.6601529.","Ponz de Leon M","Br J Cancer","2004","2004/02/19","PMC2410159","","10.1038/sj.bjc.6601529"
"25640384","Presentation delay in breast cancer patients, identifying the barriers in North Pakistan","Khan MA, Shafique S, Khan MT, Shahzad MF, Iqbal S.","Asian Pac J Cancer Prev. 2015;16(1):377-80. doi: 10.7314/apjcp.2015.16.1.377.","Khan MA","Asian Pac J Cancer Prev","2015","2015/02/03","","","10.7314/apjcp.2015.16.1.377"
"29097292","Messages About Abstinence, Delaying Sexual Debut and Sexual Decision-Making in Conversations Between Mothers and Young Adolescents","Ramchandani K, Morrison P, Gold MA, Akers AY.","J Pediatr Adolesc Gynecol. 2018 Apr;31(2):107-115. doi: 10.1016/j.jpag.2017.10.007. Epub 2017 Oct 31.","Ramchandani K","J Pediatr Adolesc Gynecol","2018","2017/11/04","PMC5866200","NIHMS932132","10.1016/j.jpag.2017.10.007"
"17122032","Patient confidentiality vs disclosure of inheritable risk: a survey-based study","Erde EL, McCormack MK, Steer RA, Ciervo CA Jr, McAbee GN.","J Am Osteopath Assoc. 2006 Oct;106(10):615-20.","Erde EL","J Am Osteopath Assoc","2006","2006/11/24","","",""
"22610385","Management of fear of radiation exposure in carers of outpatients treated with iodine-131","Calais PJ, Page AC, Turner JH.","Ann Nucl Med. 2012 Jul;26(6):508-14. doi: 10.1007/s12149-012-0603-6. Epub 2012 May 19.","Calais PJ","Ann Nucl Med","2012","2012/05/22","","","10.1007/s12149-012-0603-6"
"36348594","Prevalence & correlates of COVID-19 vaccine hesitancy in a rural community of Bengaluru district, southern India: A preliminary cross-sectional study","Mundackal R, Agarwal T, Murali K, Isaac NV, Hu P, Dhayal V, Mony PK.","Indian J Med Res. 2022 May-Jun;155(5&6):485-490. doi: 10.4103/ijmr.ijmr_3593_21.","Mundackal R","Indian J Med Res","2022","2022/11/09","PMC9807210","","10.4103/ijmr.ijmr_3593_21"
"19150120","HPV vaccine: A comparison of attitudes and behavioral perspectives between Latino and non-Latino women","Watts LA, Joseph N, Wallace M, Rauh-Hain JA, Muzikansky A, Growdon WB, del Carmen MG.","Gynecol Oncol. 2009 Mar;112(3):577-82. doi: 10.1016/j.ygyno.2008.12.010. Epub 2009 Jan 15.","Watts LA","Gynecol Oncol","2009","2009/01/20","","","10.1016/j.ygyno.2008.12.010"
"23743058","Isolation, identification and molecular docking studies of a new isolated compound, from Onopordon acanthium: a novel angiotensin converting enzyme (ACE) inhibitor","Sharifi N, Souri E, Ziai SA, Amin G, Amini M, Amanlou M.","J Ethnopharmacol. 2013 Jul 30;148(3):934-9. doi: 10.1016/j.jep.2013.05.046. Epub 2013 Jun 4.","Sharifi N","J Ethnopharmacol","2013","2013/06/08","","","10.1016/j.jep.2013.05.046"
"37859638","One-stage Reconstruction with the Composite Anterolateral Thigh Flap for Skin and Extensor Tendon Defects of the Thumb by Snakebite","Sơn TT, Chiến VH, Nghĩa PT, Trọng NH, Nhật PK, Thúy TTH, Dung PTV.","Plast Reconstr Surg Glob Open. 2023 Oct 18;11(10):e5347. doi: 10.1097/GOX.0000000000005347. eCollection 2023 Oct.","Sơn TT","Plast Reconstr Surg Glob Open","2023","2023/10/20","PMC10584292","","10.1097/GOX.0000000000005347"
"30885069","Widening cracks in patriarchy: mothers and daughters navigating gender norms in a Mumbai slum","Cislaghi B, Bankar S, Verma RK, Heise L, Collumbien M.","Cult Health Sex. 2020 Feb;22(2):166-183. doi: 10.1080/13691058.2019.1580769. Epub 2019 Mar 19.","Cislaghi B","Cult Health Sex","2020","2019/03/20","","","10.1080/13691058.2019.1580769"
"25445334","Association of cardiovascular health screening with mortality, clinical outcomes, and health care cost: a nationwide cohort study","Lee H, Cho J, Shin DW, Lee SP, Hwang SS, Oh J, Yang HK, Hwang SH, Son KY, Chun SH, Cho B, Guallar E.","Prev Med. 2015 Jan;70:19-25. doi: 10.1016/j.ypmed.2014.11.007. Epub 2014 Nov 20.","Lee H","Prev Med","2015","2014/12/03","","","10.1016/j.ypmed.2014.11.007"
"9296063","[Predictive medicine and its ethics]","Dausset J.","Pathol Biol (Paris). 1997 Mar;45(3):199-204.","Dausset J","Pathol Biol (Paris)","1997","1997/03/01","","",""
"22384258","Acceptability of early infant male circumcision as an HIV prevention intervention in Zimbabwe: a qualitative perspective","Mavhu W, Hatzold K, Laver SM, Sherman J, Tengende BR, Mangenah C, Langhaug LF, Hart G, Cowan FM.","PLoS One. 2012;7(2):e32475. doi: 10.1371/journal.pone.0032475. Epub 2012 Feb 27.","Mavhu W","PLoS One","2012","2012/03/03","PMC3288096","","10.1371/journal.pone.0032475"
"33771180","More weighted cancellous bone can be harvested from the proximal tibia with less donor site pain than anterior iliac crest corticocancellous bone harvesting: retrospective review","Kim H, Kar AK, Kaja A, Lim EJ, Choi W, Son WS, Oh JK, Sakong S, Cho JW.","J Orthop Surg Res. 2021 Mar 26;16(1):220. doi: 10.1186/s13018-021-02364-y.","Kim H","J Orthop Surg Res","2021","2021/03/27","PMC7995739","","10.1186/s13018-021-02364-y"
"38780998","Adoption of Augmented Reality in Educational Programs for Nurses in Intensive Care Units of Tertiary Academic Hospitals: Mixed Methods Study","Yoo S, Heo S, Song S, Park A, Cho H, Kim Y, Cha WC, Kim K, Son MH.","JMIR Serious Games. 2024 May 23;12:e54188. doi: 10.2196/54188.","Yoo S","JMIR Serious Games","2024","2024/05/23","PMC11157172","","10.2196/54188"
"22914585","Factors affecting human papillomavirus vaccine use among White, Black and Latino parents of sons","Perkins RB, Apte G, Marquez C, Porter C, Belizaire M, Clark JA, Pierre-Joseph N.","Pediatr Infect Dis J. 2013 Jan;32(1):e38-44. doi: 10.1097/INF.0b013e31826f53e3.","Perkins RB","Pediatr Infect Dis J","2013","2012/08/24","","","10.1097/INF.0b013e31826f53e3"
"34923833","Evaluation of Combined Cancer Markers With Lactate Dehydrogenase and Application of Machine Learning Algorithms for Differentiating Benign Disease From Malignant Ovarian Cancer","Jeong S, Son DS, Cho M, Lee N, Song W, Shin S, Park SH, Lee DJ, Park MJ.","Cancer Control. 2021 Jan-Dec;28:10732748211033401. doi: 10.1177/10732748211033401.","Jeong S","Cancer Control","2021","2021/12/20","PMC8704186","","10.1177/10732748211033401"
"24594500","Single-arm evaluation of the AccuCirc device for early infant male circumcision in Botswana","Plank RM, Wirth KE, Ndubuka NO, Abdullahi R, Nkgau M, Lesetedi C, Powis KM, Mmalane M, Makhema J, Shapiro R, Lockman S.","J Acquir Immune Defic Syndr. 2014 May 1;66(1):1-6. doi: 10.1097/QAI.0000000000000136.","Plank RM","J Acquir Immune Defic Syndr","2014","2014/03/06","PMC4041082","NIHMS566061","10.1097/QAI.0000000000000136"
"26495864","Parental intention regarding the administration of the HPV vaccine for adolescent daughters in Taiwan","Wang MC, Chou CY, Ma MC, Hsu YY.","Women Health. 2016;56(4):361-75. doi: 10.1080/03630242.2015.1101740. Epub 2015 Oct 23.","Wang MC","Women Health","2016","2015/10/27","","","10.1080/03630242.2015.1101740"
"22783928","An epidemiological study of emotional and behavioral disorders among children in an urban slum","Bele SD, Bodhare TN, Valsangkar S, Saraf A.","Psychol Health Med. 2013;18(2):223-32. doi: 10.1080/13548506.2012.701751. Epub 2012 Jul 11.","Bele SD","Psychol Health Med","2013","2012/07/13","","","10.1080/13548506.2012.701751"
"35505089","Magical thinking in individuals with high polygenic risk for schizophrenia but no non-affective psychoses-a general population study","Saarinen A, Lyytikäinen LP, Hietala J, Dobewall H, Lavonius V, Raitakari O, Kähönen M, Sormunen E, Lehtimäki T, Keltikangas-Järvinen L.","Mol Psychiatry. 2022 Aug;27(8):3286-3293. doi: 10.1038/s41380-022-01581-z. Epub 2022 May 3.","Saarinen A","Mol Psychiatry","2022","2022/05/03","PMC9708578","","10.1038/s41380-022-01581-z"
"33741074","A novel Arabidopsis phyllosphere resident Protomyces species and a re-examination of genus Protomyces based on genome sequence data","Wang K, Sipilä T, Overmyer K.","IMA Fungus. 2021 Mar 19;12(1):8. doi: 10.1186/s43008-021-00054-2.","Wang K","IMA Fungus","2021","2021/03/20","PMC7980564","","10.1186/s43008-021-00054-2"
"24010685","Recommendation by a law body to ban infant male circumcision has serious worldwide implications for pediatric practice and human rights","Bates MJ, Ziegler JB, Kennedy SE, Mindel A, Wodak AD, Zoloth LS, Tobian AA, Morris BJ.","BMC Pediatr. 2013 Sep 8;13:136. doi: 10.1186/1471-2431-13-136.","Bates MJ","BMC Pediatr","2013","2013/09/10","PMC3846407","","10.1186/1471-2431-13-136"
"17665819","Development of an unlicensed assistive personnel job screening test","Newhouse RP, Steinhauser M, Berk R.","J Nurs Meas. 2007;15(1):36-45. doi: 10.1891/106137407780851750.","Newhouse RP","J Nurs Meas","2007","2007/08/02","","","10.1891/106137407780851750"
"25538484","Comparison of the Relative Renal Function Calculated with 99mTc-Diethylenetriaminepentaacetic Acid and 99mTc-Dimercaptosuccinic Acid in Children","Çelik T, Yalçin H, Günay EC, Özen A, Özer C.","World J Nucl Med. 2014 Sep;13(3):149-53. doi: 10.4103/1450-1147.144812.","Çelik T","World J Nucl Med","2014","2014/12/25","PMC4262871","","10.4103/1450-1147.144812"
"19811660","Poly-paraphyly of Hirudinidae: many lineages of medicinal leeches","Phillips AJ, Siddall ME.","BMC Evol Biol. 2009 Oct 7;9:246. doi: 10.1186/1471-2148-9-246.","Phillips AJ","BMC Evol Biol","2009","2009/10/09","PMC2768714","","10.1186/1471-2148-9-246"
"22361675","Robotic thyroid surgery using bilateral axillo-breast approach: personal initial experience over two years","Kim HY, d'Ajello F, Woo SU, Son GS, Lee JB, Bae JW.","Minerva Chir. 2012 Feb;67(1):39-48.","Kim HY","Minerva Chir","2012","2012/02/25","","",""
"32821323","Parental willingness to vaccinate adolescent daughters against human papilloma virus for cervical cancer prevention in Western Nigeria","Akinleye HW, Kanma-Okafor OJ, Okafor IP, Odeyemi KA.","Pan Afr Med J. 2020 Jun 19;36:112. doi: 10.11604/pamj.2020.36.112.19007. eCollection 2020.","Akinleye HW","Pan Afr Med J","2020","2020/08/22","PMC7406451","","10.11604/pamj.2020.36.112.19007"
"27966090","Multiresidue Screening of Veterinary Drugs in Meat, Milk, Egg, and Fish Using Liquid Chromatography Coupled with Ion Trap Time-of-Flight Mass Spectrometry","Kang J, Park SJ, Park HC, Hossain MA, Kim MA, Son SW, Lim CM, Kim TW, Cho BH.","Appl Biochem Biotechnol. 2017 Jun;182(2):635-652. doi: 10.1007/s12010-016-2350-y. Epub 2016 Dec 13.","Kang J","Appl Biochem Biotechnol","2017","2016/12/15","","","10.1007/s12010-016-2350-y"
"17402948","Hostility and serum homocysteine as cardiovascular risk factors in Korean patients with coronary artery disease","Son YJ.","J Clin Nurs. 2007 Apr;16(4):672-8. doi: 10.1111/j.1365-2702.2006.01699.x.","Son YJ","J Clin Nurs","2007","2007/04/04","","","10.1111/j.1365-2702.2006.01699.x"
"23362316","Attitudes toward HPV vaccination among low-income and minority parents of sons: a qualitative analysis","Perkins RB, Tipton H, Shu E, Marquez C, Belizaire M, Porter C, Clark JA, Pierre-Joseph N.","Clin Pediatr (Phila). 2013 Mar;52(3):231-40. doi: 10.1177/0009922812473775. Epub 2013 Jan 29.","Perkins RB","Clin Pediatr (Phila)","2013","2013/01/31","","","10.1177/0009922812473775"
"37407808","Author Correction: Validity and acceptance of self vs conventional sampling for the analysis of human papillomavirus and Pap smear","Gibert MJ, Sánchez-Contador C, Artigues G.","Sci Rep. 2023 Jul 5;13(1):10881. doi: 10.1038/s41598-023-37880-w.","Gibert MJ","Sci Rep","2023","2023/07/05","PMC10322903","","10.1038/s41598-023-37880-w"
"24927727","Dosimetric comparison of three different treatment modalities for total scalp irradiation: the conventional lateral photon-electron technique, helical tomotherapy, and volumetric-modulated arc therapy","Song JH, Jung JY, Park HW, Lee GW, Chae SM, Kay CS, Son SH.","J Radiat Res. 2015 Jul;56(4):717-26. doi: 10.1093/jrr/rru049. Epub 2014 Jun 13.","Song JH","J Radiat Res","2015","2014/06/15","PMC4497384","","10.1093/jrr/rru049"
"15255307","[Carl Adolph von Basedow--150th anniversary of his death]","Meng W.","Z Arztl Fortbild Qualitatssich. 2004 May;98 Suppl 5:7-12.","Meng W","Z Arztl Fortbild Qualitatssich","2004","2004/07/17","","",""
"30482207","SDH-deficient renal cell carcinoma - clinical, pathologic and genetic correlates: a case report","Kumar R, Bonert M, Naqvi A, Zbuk K, Kapoor A.","BMC Urol. 2018 Nov 27;18(1):109. doi: 10.1186/s12894-018-0422-8.","Kumar R","BMC Urol","2018","2018/11/29","PMC6258450","","10.1186/s12894-018-0422-8"
"22324015","New surgical approach for gastric bezoar: ""hybrid access surgery"" combined intragastric and single port surgery","Son T, Inaba K, Woo Y, Pak KH, Hyung WJ, Noh SH.","J Gastric Cancer. 2011 Dec;11(4):230-3. doi: 10.5230/jgc.2011.11.4.230. Epub 2011 Dec 29.","Son T","J Gastric Cancer","2011","2012/02/11","PMC3273694","","10.5230/jgc.2011.11.4.230"
"24990689","Factors associated with women's autonomy regarding maternal and child health care utilization in Bale Zone: a community based cross-sectional study","Nigatu D, Gebremariam A, Abera M, Setegn T, Deribe K.","BMC Womens Health. 2014 Jul 3;14:79. doi: 10.1186/1472-6874-14-79.","Nigatu D","BMC Womens Health","2014","2014/07/04","PMC4094397","","10.1186/1472-6874-14-79"
"11474291","Expression of Fli-1, a nuclear transcription factor, distinguishes vascular neoplasms from potential mimics","Folpe AL, Chand EM, Goldblum JR, Weiss SW.","Am J Surg Pathol. 2001 Aug;25(8):1061-6. doi: 10.1097/00000478-200108000-00011.","Folpe AL","Am J Surg Pathol","2001","2001/07/28","","","10.1097/00000478-200108000-00011"
"25416989","The impact of physicochemical and molecular properties in drug design: navigation in the ""drug-like"" chemical space","Vallianatou T, Giaginis C, Tsantili-Kakoulidou A.","Adv Exp Med Biol. 2015;822:187-94. doi: 10.1007/978-3-319-08927-0_21.","Vallianatou T","Adv Exp Med Biol","2015","2014/11/24","","","10.1007/978-3-319-08927-0_21"
"29777355","Reduced-port totally robotic distal subtotal gastrectomy with lymph node dissection for gastric cancer: a modified technique using Single-Site(®) and two additional ports","Seo WJ, Son T, Roh CK, Cho M, Kim HI, Hyung WJ.","Surg Endosc. 2018 Aug;32(8):3713-3719. doi: 10.1007/s00464-018-6208-y. Epub 2018 May 18.","Seo WJ","Surg Endosc","2018","2018/05/20","","","10.1007/s00464-018-6208-y"
"12645093","Health care utilization of families of carpenters with alcohol or substance abuse-related diagnoses","Lipscomb HJ, Dement JM, Li L.","Am J Ind Med. 2003 Apr;43(4):361-8. doi: 10.1002/ajim.10214.","Lipscomb HJ","Am J Ind Med","2003","2003/03/20","","","10.1002/ajim.10214"
"37253646","Unusual presentation of asymptomatic subacute lead-related ventricular perforation beyond the pericardium without pericardial effusion: a case report","Son J, Jung LY.","J Yeungnam Med Sci. 2023 Nov;40(Suppl):S105-S108. doi: 10.12701/jyms.2023.00171. Epub 2023 May 31.","Son J","J Yeungnam Med Sci","2023","2023/05/30","PMC10718617","","10.12701/jyms.2023.00171"
"32427788","Highly Hydrophilic Polyurethane Foam Dressing Versus Early Hydrophilic Polyurethane Foam Dressing on Skin Graft Donor Site Healing in Patients with Diabetes: An Exploratory Clinical Trial","Namgoong S, Jung JE, Yoon YD, Han SK, Lee YN, Son JW.","Adv Skin Wound Care. 2020 Jun;33(6):319-323. doi: 10.1097/01.ASW.0000661792.04223.02.","Namgoong S","Adv Skin Wound Care","2020","2020/05/20","","","10.1097/01.ASW.0000661792.04223.02"
"31980415","[Evaluation of the impact of the Spanish consensus document on the approach to osteoarticular infections in Spain through the Paediatrics Osteoarticular Infections Network (RIOPED)]","Núñez Cuadros E, Calvo Rey C, Saavedra-Lozano J; Red RIOPed; Miembros de Red RIOPed.","An Pediatr (Engl Ed). 2020 Nov;93(5):289-296. doi: 10.1016/j.anpedi.2019.11.008. Epub 2020 Jan 21.","Núñez Cuadros E","An Pediatr (Engl Ed)","2020","2020/01/26","","","10.1016/j.anpedi.2019.11.008"
"33199407","Parental Acceptability of HPV Vaccination for Adolescent Daughters and Associated Factors: A Cross-Sectional Survey in Bozhou, China","Suo T, Lu Q.","Res Theory Nurs Pract. 2020 Nov 1;34(4):340-357. doi: 10.1891/RTNP-D-19-00108.","Suo T","Res Theory Nurs Pract","2020","2020/11/17","","","10.1891/RTNP-D-19-00108"
"19436231","Could the treatment of differentiated thyroid carcinoma with 3.7 and 5.55 GBq of (131I)NaI, on an outpatient basis, be safe?","de Carvalho JW, Sapienza M, Ono C, Watanabe T, Guimarães MI, Gutterres R, Marechal MH, Buchpiguel C.","Nucl Med Commun. 2009 Jul;30(7):533-41. doi: 10.1097/MNM.0b013e32832b79bc.","de Carvalho JW","Nucl Med Commun","2009","2009/05/14","","","10.1097/MNM.0b013e32832b79bc"
"25013440","Reliability of the percent density in digital mammography with a semi-automated thresholding method","Sohn G, Lee JW, Park SW, Park J, Woo J, Kim HJ, Shin HJ, Kim HH, Jung KH, Sung J, Lee SW, Son BH, Ahn SH.","J Breast Cancer. 2014 Jun;17(2):174-9. doi: 10.4048/jbc.2014.17.2.174. Epub 2014 Jun 27.","Sohn G","J Breast Cancer","2014","2014/07/12","PMC4090321","","10.4048/jbc.2014.17.2.174"
"38167986","Filling knowledge gaps related to AmpC-dependent β-lactam resistance in Enterobacter cloacae","Barceló IM, Escobar-Salom M, Jordana-Lluch E, Torrens G, Oliver A, Juan C.","Sci Rep. 2024 Jan 2;14(1):189. doi: 10.1038/s41598-023-50685-1.","Barceló IM","Sci Rep","2024","2024/01/03","PMC10762043","","10.1038/s41598-023-50685-1"
"26010029","Implementation and Operational Research: A Randomized Noninferiority Trial of AccuCirc Device Versus Mogen Clamp for Early Infant Male Circumcision in Zimbabwe","Mavhu W, Larke N, Hatzold K, Ncube G, Weiss HA, Mangenah C, Mugurungi O, Mufuka J, Samkange CA, Sherman J, Gwinji G, Cowan FM, Ticklay I.","J Acquir Immune Defic Syndr. 2015 Aug 15;69(5):e156-63. doi: 10.1097/QAI.0000000000000694.","Mavhu W","J Acquir Immune Defic Syndr","2015","2015/05/27","PMC4508202","","10.1097/QAI.0000000000000694"
"38701770","Sensor macrophages derived from human induced pluripotent stem cells to assess pyrogenic contaminations in parenteral drugs","Abdin SM, Mansel F, Hashtchin AR, Ackermann M, Hansen G, Becker B, Kick B, Pham N, Dietz H, Schaniel C, Martin U, Spreitzer I, Lachmann N.","Biofabrication. 2024 May 17;16(3). doi: 10.1088/1758-5090/ad4744.","Abdin SM","Biofabrication","2024","2024/05/03","","","10.1088/1758-5090/ad4744"
"25738832","Mothers' acceptance of human papillomavirus (HPV) vaccination for daughters in a country with a high prevalence of HPV","Alder S, Gustafsson S, Perinetti C, Mints M, Sundström K, Andersson S.","Oncol Rep. 2015 May;33(5):2521-8. doi: 10.3892/or.2015.3817. Epub 2015 Feb 25.","Alder S","Oncol Rep","2015","2015/03/05","","","10.3892/or.2015.3817"
"27217778","Delivery of a survivin promoter-driven antisense survivin-expressing plasmid DNA as a cancer therapeutic: a proof-of-concept study","Lin KY, Cheng SM, Tsai SL, Tsai JY, Lin CH, Cheung CH.","Onco Targets Ther. 2016 May 3;9:2601-13. doi: 10.2147/OTT.S101209. eCollection 2016.","Lin KY","Onco Targets Ther","2016","2016/05/25","PMC4862386","","10.2147/OTT.S101209"
