PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24358255","Selective injection system into hippocampus CA1 via monitored theta oscillation","Tsutajima J, Kunitake T, Wakazono Y, Takamiya K.","PLoS One. 2013 Dec 16;8(12):e83129. doi: 10.1371/journal.pone.0083129. eCollection 2013.","Tsutajima J","PLoS One","2013","2013/12/21","PMC3865149","","10.1371/journal.pone.0083129"
"33566598","Phenotyping Aquatic Neurotoxicity Induced by the Artificial Sweetener Saccharin at Sublethal Concentration Levels","Han G, Li X, Dong G, Zhang L, Gao J, Li M, Du L.","J Agric Food Chem. 2021 Feb 24;69(7):2041-2050. doi: 10.1021/acs.jafc.0c05872. Epub 2021 Feb 10.","Han G","J Agric Food Chem","2021","2021/02/10","","","10.1021/acs.jafc.0c05872"
"11225182","Acceptability of extrusion cooked cereal/legume weaning food supplements to Ghanaian mothers","Mensa-Wilmot Y, Phillips RD, Sefa-Dedeh S.","Int J Food Sci Nutr. 2001 Jan;52(1):83-90.","Mensa-Wilmot Y","Int J Food Sci Nutr","2001","2001/02/28","","",""
"30637031","Swedish patients' trust in the bioequivalence of interchangeable generics. What factors are important for low trust?","Olsson E, Svensberg K, Wallach-Kildemoes H, Carlsson E, Hällkvist C, Kaae S, Sporrong SK.","Pharm Pract (Granada). 2018 Oct-Dec;16(4):1298. doi: 10.18549/PharmPract.2018.04.1298. Epub 2018 Dec 14.","Olsson E","Pharm Pract (Granada)","2018","2019/01/15","PMC6322990","","10.18549/PharmPract.2018.04.1298"
"38668016","Perceptions in Digital Smile Design: Assessing Laypeople and Dental Professionals' Preferences Using an Artificial-Intelligence-Based Application","Buduru S, Cofar F, Mesaroș A, Tăut M, Negucioiu M, Almășan O.","Dent J (Basel). 2024 Apr 11;12(4):104. doi: 10.3390/dj12040104.","Buduru S","Dent J (Basel)","2024","2024/04/26","PMC11049051","","10.3390/dj12040104"
"20939033","A novel three-dimensional tool for teaching human neuroanatomy","Estevez ME, Lindgren KA, Bergethon PR.","Anat Sci Educ. 2010 Nov-Dec;3(6):309-17. doi: 10.1002/ase.186. Epub 2010 Oct 11.","Estevez ME","Anat Sci Educ","2010","2010/10/13","PMC3189499","NIHMS315044","10.1002/ase.186"
"15379392","[Our experience with the sentinel lymph node detection]","Cervinka V, St'astný K, Havlícek K, Vyhnánková I, Vanásek J, Pavlíková E, Rothröckel P, Hácová M, Nechvátal L.","Rozhl Chir. 2004 Jun;83(6):217-20.","Cervinka V","Rozhl Chir","2004","2004/09/24","","",""
"32832547","Consumer Preference and Quality of Sachet Water Sold and Consumed in the Sunyani Municipality of Ghana","Addo HO, Amegah KE, Xonam TA, Kabenlah E, Ameyaw C, Graham LO, Tobigah T, Hammond B, Maxwell D, Bimi L.","Biomed Res Int. 2020 Aug 5;2020:3865895. doi: 10.1155/2020/3865895. eCollection 2020.","Addo HO","Biomed Res Int","2020","2020/08/25","PMC7428965","","10.1155/2020/3865895"
"22401793","Making data more meaningful: patients' views of the format and content of quality indicators comparing health care providers","Hildon Z, Allwood D, Black N.","Patient Educ Couns. 2012 Aug;88(2):298-304. doi: 10.1016/j.pec.2012.02.006. Epub 2012 Mar 7.","Hildon Z","Patient Educ Couns","2012","2012/03/10","","","10.1016/j.pec.2012.02.006"
"39434890","Acceptability of linking individual credit, financial, and public records data to healthcare records for suicide risk machine learning models","Penfold RB, Yoo HI, Richards JE, Crossnohere NL, Johnson E, Pabiniak CJ, Renz AD, Campoamor NB, Simon GE, Bridges JFP.","JAMIA Open. 2024 Oct 21;7(4):ooae113. doi: 10.1093/jamiaopen/ooae113. eCollection 2024 Dec.","Penfold RB","JAMIA Open","2024","2024/10/22","PMC11493183","","10.1093/jamiaopen/ooae113"
"38751988","Antibacterial effect of curcumin on Salmonella Typhimurium: In vitro and food model studies","Gulel GT, Kanat S, Kucukgoz E.","Vet Med (Praha). 2024 Apr 26;69(4):115-122. doi: 10.17221/114/2023-VETMED. eCollection 2024 Apr.","Gulel GT","Vet Med (Praha)","2024","2024/05/16","PMC11093645","","10.17221/114/2023-VETMED"
"32561811","Multi-colour extrusion fused deposition modelling: a low-cost 3D printing method for anatomical prostate cancer models","Chen MY, Skewes J, Woodruff MA, Dasgupta P, Rukin NJ.","Sci Rep. 2020 Jun 19;10(1):10004. doi: 10.1038/s41598-020-67082-7.","Chen MY","Sci Rep","2020","2020/06/21","PMC7305153","","10.1038/s41598-020-67082-7"
"38189997","Participatory investigation of goat farmers' breeding practices, trait preference, and selection criteria in Burkina Faso","Badjibassa A, Ouédraogo D, Burger PA, Rosen BD, Van Tassell CP, Sölkner J, Soudré A.","Trop Anim Health Prod. 2024 Jan 8;56(1):35. doi: 10.1007/s11250-023-03869-w.","Badjibassa A","Trop Anim Health Prod","2024","2024/01/08","","","10.1007/s11250-023-03869-w"
"12095651","Reduction of Alamar Blue, a novel redox indicator, is dependent on both the glycolytic and oxidative metabolism of glucose in rat cultured neurons","Abe T, Takahashi S, Fukuuchi Y.","Neurosci Lett. 2002 Jul 5;326(3):179-82. doi: 10.1016/s0304-3940(02)00347-6.","Abe T","Neurosci Lett","2002","2002/07/04","","","10.1016/s0304-3940(02)00347-6"
"29845465","Patient-Centered Pain Management Communication from the Patient Perspective","Haverfield MC, Giannitrapani K, Timko C, Lorenz K.","J Gen Intern Med. 2018 Aug;33(8):1374-1380. doi: 10.1007/s11606-018-4490-y. Epub 2018 May 29.","Haverfield MC","J Gen Intern Med","2018","2018/05/31","PMC6082206","","10.1007/s11606-018-4490-y"
"10933419","Validation with biological markers for food intake of a dietary assessment method used by Swedish women with three different dietary preferences","Johansson G, Akesson A, Berglund M, Nermell B, Vahter M.","Public Health Nutr. 1998 Sep;1(3):199-206. doi: 10.1079/phn19980031.","Johansson G","Public Health Nutr","1998","2000/08/10","","","10.1079/phn19980031"
"33790684","Adhesion of Pollen Particles to Daily Disposable Soft Contact Lenses","Mimura T, Fujishima H, Uchio E, Fukagawa K, Kawashima M, Kitsu K, Horikawa H, Mizota A.","Clin Optom (Auckl). 2021 Mar 25;13:93-101. doi: 10.2147/OPTO.S297531. eCollection 2021.","Mimura T","Clin Optom (Auckl)","2021","2021/04/01","PMC8007601","","10.2147/OPTO.S297531"
"38283910","Enhancing nutritional value and health benefits of gluten-free confectionery products: innovative pastilles and marshmallows","Pronina Y, Belozertseva O, Nabiyeva Z, Pirozzi A, Carpentieri S, Ferrari G, Bazylkhanova E, Burlyayeva A.","Front Nutr. 2024 Jan 12;10:1321004. doi: 10.3389/fnut.2023.1321004. eCollection 2023.","Pronina Y","Front Nutr","2024","2024/01/29","PMC10811032","","10.3389/fnut.2023.1321004"
"34940185","Flower Mimics Roll Out Multicolored Carpets to Lure and Kill the House Fly","Dieng H, Satho T, Mohd Radzi NHSB, Abang F, A Kassim NF, Zuharah WF, Hashim NA, Morales Vargas RE, Morales NP.","Insects. 2021 Dec 8;12(12):1097. doi: 10.3390/insects12121097.","Dieng H","Insects","2021","2021/12/23","PMC8706000","","10.3390/insects12121097"
"12660276","Evaluation of the one-step eosin-nigrosin staining technique for human sperm vitality assessment","Björndahl L, Söderlund I, Kvist U.","Hum Reprod. 2003 Apr;18(4):813-6. doi: 10.1093/humrep/deg199.","Björndahl L","Hum Reprod","2003","2003/03/28","","","10.1093/humrep/deg199"
"11284303","Application of Ultrafast Papanicolaou stain to body fluid cytology","Yang GC, Papellas J, Wu HC, Waisman J.","Acta Cytol. 2001 Mar-Apr;45(2):180-5. doi: 10.1159/000327274.","Yang GC","Acta Cytol","2001","2001/04/04","","","10.1159/000327274"
"34311557","The Nutri-Score nutrition label","Hercberg S, Touvier M, Salas-Salvado J; Group of European scientists supporting the implementation of Nutri-Score in Europe.","Int J Vitam Nutr Res. 2022 Jul;92(3-4):147-157. doi: 10.1024/0300-9831/a000722. Epub 2021 Jul 27.","Hercberg S","Int J Vitam Nutr Res","2022","2021/07/27","","","10.1024/0300-9831/a000722"
"33326692","A Comparison between Mygind and Kaiteki positions in administration of drops to the olfactory cleft","Milk DG, Khong GC, Çam OH, Alfaro-Iraheta F, Tierney C, Kassem F, Leong SC.","Clin Otolaryngol. 2021 Mar;46(2):406-411. doi: 10.1111/coa.13690. Epub 2021 Jan 3.","Milk DG","Clin Otolaryngol","2021","2020/12/16","","","10.1111/coa.13690"
"33907686","Effect of beetroot (Beta vulgaris) extract on Black Angus burgers shelf life","Marrone R, Smaldone G, Ambrosio RL, Festa R, Ceruso M, Chianese A, Anastasio A.","Ital J Food Saf. 2021 Mar 25;10(1):9031. doi: 10.4081/ijfs.2021.9031. eCollection 2021 Mar 11.","Marrone R","Ital J Food Saf","2021","2021/04/28","PMC8056451","","10.4081/ijfs.2021.9031"
"1768347","Doppler study of uterine artery blood flow: comparison of findings in the first and second trimesters of pregnancy","Kaminopetros P, Higueras MT, Nicolaides KH.","Fetal Diagn Ther. 1991;6(1-2):58-64. doi: 10.1159/000263625.","Kaminopetros P","Fetal Diagn Ther","1991","1991/01/01","","","10.1159/000263625"
"16140691","Diaper dye dermatitis","Alberta L, Sweeney SM, Wiss K.","Pediatrics. 2005 Sep;116(3):e450-2. doi: 10.1542/peds.2004-2066.","Alberta L","Pediatrics","2005","2005/09/06","","","10.1542/peds.2004-2066"
"27840533","Evaluating the Causes of Freckle and Nevus from the Viewpoint of Iranian Traditional Medicine","Shirbeigi L, Zareie E, Ranjbar M.","Iran J Med Sci. 2016 May;41(3 Suppl):S67.","Shirbeigi L","Iran J Med Sci","2016","2016/11/15","PMC5103577","",""
"27981688","A new graphical format to communicate treatment effects to patients-A web-based randomized controlled trial","Kasper J, van de Roemer A, Pöttgen J, Rahn A, Backhus I, Bay Y, Köpke S, Heesen C.","Health Expect. 2017 Aug;20(4):797-804. doi: 10.1111/hex.12522. Epub 2016 Dec 16.","Kasper J","Health Expect","2017","2016/12/17","PMC5513016","","10.1111/hex.12522"
"35927020","Public attitudes about equitable COVID-19 vaccine allocation: a randomised experiment of race-based versus novel place-based frames","Schmidt H, Shaikh SJ, Sadecki E, Buttenheim A, Gollust S.","J Med Ethics. 2022 Dec;48(12):993-999. doi: 10.1136/jme-2022-108194. Epub 2022 Aug 4.","Schmidt H","J Med Ethics","2022","2022/08/04","","","10.1136/jme-2022-108194"
"37012640","The experience of visual art for people living with mild-to-moderate vision loss","Cheng MJ, Rohan EMF, Rai BB, Sabeti F, Maddess T, Lane J.","Arts Health. 2024 Jun;16(2):147-166. doi: 10.1080/17533015.2023.2192741. Epub 2023 Apr 3.","Cheng MJ","Arts Health","2024","2023/04/04","","","10.1080/17533015.2023.2192741"
"38824958","Value-based motivational strategies combined with technology to encourage a lifestyle that helps to prevent dementia","Klöppel S, Brill E, Frisoni GB, Aarsland D, Klusmann-Weißkopf V.","Lancet Healthy Longev. 2024 Jun;5(6):e443-e446. doi: 10.1016/S2666-7568(24)00069-2.","Klöppel S","Lancet Healthy Longev","2024","2024/06/02","","","10.1016/S2666-7568(24)00069-2"
"585011","Giving health care to minority patients","White EH.","Nurs Clin North Am. 1977 Mar;12(1):27-40.","White EH","Nurs Clin North Am","1977","1977/03/01","","",""
"16125362","Modification of MTT assay conditions to examine the cytotoxic effects of amitraz on the human lymphoblastoid cell line, WIL2NS","Young FM, Phungtamdet W, Sanderson BJ.","Toxicol In Vitro. 2005 Dec;19(8):1051-9. doi: 10.1016/j.tiv.2005.05.001. Epub 2005 Aug 24.","Young FM","Toxicol In Vitro","2005","2005/08/30","","","10.1016/j.tiv.2005.05.001"
"28271734","Overuse of organ biopsies in immunoglobulin light chain amyloidosis (AL): the consequence of failure of early recognition","Muchtar E, Dispenzieri A, Lacy MQ, Buadi FK, Kapoor P, Hayman SR, Gonsalves W, Warsame R, Kourelis TV, Chakraborty R, Russell S, Lust JA, Lin Y, Go RS, Zeldenrust S, Rajkumar SV, Dingli D, Leung N, Kyle RA, Kumar SK, Gertz MA.","Ann Med. 2017 Nov;49(7):545-551. doi: 10.1080/07853890.2017.1304649. Epub 2017 Mar 27.","Muchtar E","Ann Med","2017","2017/03/09","","","10.1080/07853890.2017.1304649"
"24080390","Longitudinal assessment of atrioventricular annulus excursion by grey-scale m-mode and colour tissue Doppler imaging in premature infants","Eriksen BH, Nestaas E, Hole T, Liestøl K, Støylen A, Fugelseth D.","Early Hum Dev. 2013 Dec;89(12):977-82. doi: 10.1016/j.earlhumdev.2013.09.006. Epub 2013 Sep 27.","Eriksen BH","Early Hum Dev","2013","2013/10/02","","","10.1016/j.earlhumdev.2013.09.006"
"31263462","EuroFlow-Based Flowcytometric Diagnostic Screening and Classification of Primary Immunodeficiencies of the Lymphoid System","van Dongen JJM, van der Burg M, Kalina T, Perez-Andres M, Mejstrikova E, Vlkova M, Lopez-Granados E, Wentink M, Kienzler AK, Philippé J, Sousa AE, van Zelm MC, Blanco E, Orfao A.","Front Immunol. 2019 Jun 13;10:1271. doi: 10.3389/fimmu.2019.01271. eCollection 2019.","van Dongen JJM","Front Immunol","2019","2019/07/03","PMC6585843","","10.3389/fimmu.2019.01271"
"17056360","Functional assessment of the possible toxicity of indocyanine green dye in macular hole surgery","Ferencz M, Somfai GM, Farkas A, Kovács I, Lesch B, Récsán Z, Nemes J, Salacz G.","Am J Ophthalmol. 2006 Nov;142(5):765-70. doi: 10.1016/j.ajo.2006.05.054.","Ferencz M","Am J Ophthalmol","2006","2006/10/24","","","10.1016/j.ajo.2006.05.054"
"33734826","Perceptions, experiences, and preferences for partner services among Black and Latino men who have sex with men and transwomen in North Carolina","Gonzalez Rodriguez H, Barrington C, McCallister KN, Guy J, Hightow-Weidman L, Hurt CB, McNeil CJ, Sena AC.","Ethn Health. 2022 Aug;27(6):1241-1255. doi: 10.1080/13557858.2021.1899137. Epub 2021 Mar 18.","Gonzalez Rodriguez H","Ethn Health","2022","2021/03/18","PMC8448793","NIHMS1692339","10.1080/13557858.2021.1899137"
"30778692","Software solutions for evaluation and visualization of laser ablation inductively coupled plasma mass spectrometry imaging (LA-ICP-MSI) data: a short overview","Weiskirchen R, Weiskirchen S, Kim P, Winkler R.","J Cheminform. 2019 Feb 18;11(1):16. doi: 10.1186/s13321-019-0338-7.","Weiskirchen R","J Cheminform","2019","2019/02/20","PMC6690067","","10.1186/s13321-019-0338-7"
"23546892","Sexual positioning and race-based attraction by preferences for social dominance among gay Asian/Pacific Islander men in the United States","Tan JY, Pratto F, Operario D, Dworkin SL.","Arch Sex Behav. 2013 Oct;42(7):1233-9. doi: 10.1007/s10508-013-0088-y. Epub 2013 Apr 2.","Tan JY","Arch Sex Behav","2013","2013/04/03","PMC3999158","NIHMS574113","10.1007/s10508-013-0088-y"
"26573099","Sonographic Evaluation of the Fetal Thymus Using the Thy-Box Technique Between 13 and 16 Weeks' Gestation","Weissmann-Brenner A, Zemet R, Kivilevitch Z, Zalel Y.","J Ultrasound Med. 2015 Dec;34(12):2263-8. doi: 10.7863/ultra.15.01050. Epub 2015 Nov 16.","Weissmann-Brenner A","J Ultrasound Med","2015","2015/11/18","","","10.7863/ultra.15.01050"
"21564118","Current perspectives on post systems: a literature review","Goracci C, Ferrari M.","Aust Dent J. 2011 Jun;56 Suppl 1:77-83. doi: 10.1111/j.1834-7819.2010.01298.x.","Goracci C","Aust Dent J","2011","2011/05/14","","","10.1111/j.1834-7819.2010.01298.x"
"10709621","Helicobacter pylori infection: relationship between seroprevalence and dietary preference in a rural area","Miyazaki M, Une H, Aoyama H.","Acta Med Okayama. 2000 Feb;54(1):39-44. doi: 10.18926/AMO/32305.","Miyazaki M","Acta Med Okayama","2000","2000/03/10","","","10.18926/AMO/32305"
"24976070","Response of the sand fly Phlebotomuspapatasi to visual, physical and chemical attraction features in the field","Müller GC, Hogsette JA, Kline DL, Beier JC, Revay EE, Xue RD.","Acta Trop. 2015 Jan;141(Pt A):32-6. doi: 10.1016/j.actatropica.2014.06.007. Epub 2014 Jun 27.","Müller GC","Acta Trop","2015","2014/07/01","","","10.1016/j.actatropica.2014.06.007"
"19562884","Optimizing patient care with ""natural"" products: treatment of hyperpigmentation","Woolery-Lloyd H, Friedman A.","J Drugs Dermatol. 2009 Jun;8(6 Suppl):s10-3.","Woolery-Lloyd H","J Drugs Dermatol","2009","2009/07/01","","",""
"28294094","Market organization and animal genetic resource management: a revealed preference analysis of sheep pricing","Tindano K, Moula N, Leroy P, Traoré A, Antoine-Moussiaux N.","Animal. 2017 Oct;11(10):1873-1880. doi: 10.1017/S1751731117000477. Epub 2017 Mar 15.","Tindano K","Animal","2017","2017/03/16","","","10.1017/S1751731117000477"
"23742980","Heterotopic and orthotopic autologous chondrocyte implantation using a minipig chondral defect model","Lohan A, Marzahn U, El Sayed K, Bock C, Haisch A, Kohl B, Stoelzel K, John T, Ertel W, Schulze-Tanzil G.","Ann Anat. 2013 Oct;195(5):488-97. doi: 10.1016/j.aanat.2013.04.009. Epub 2013 May 10.","Lohan A","Ann Anat","2013","2013/06/08","","","10.1016/j.aanat.2013.04.009"
"20002228","Anatomical models and wax Venuses: art masterpieces or scientific craft works?","Ballestriero R.","J Anat. 2010 Feb;216(2):223-34. doi: 10.1111/j.1469-7580.2009.01169.x. Epub 2009 Nov 25.","Ballestriero R","J Anat","2010","2009/12/17","PMC2815944","","10.1111/j.1469-7580.2009.01169.x"
"21862913","Quantitative assessment of nipple perfusion with near-infrared fluorescence imaging","Ashitate Y, Lee BT, Ngo LH, Laurence RG, Hutteman M, Oketokoun R, Lunsford E, Soo Choi H, Frangioni JV.","Ann Plast Surg. 2013 Feb;70(2):149-53. doi: 10.1097/SAP.0b013e31822f9af7.","Ashitate Y","Ann Plast Surg","2013","2011/08/25","PMC3224668","NIHMS315019","10.1097/SAP.0b013e31822f9af7"
"27810684","Development, and construct validity and internal consistency of the Grasp and Reach Assessment of Brisbane (GRAB) for infants with asymmetric brain injury","Perez M, Ziviani J, Guzzetta A, Ware RS, Tealdi G, Burzi V, Boyd RN.","Infant Behav Dev. 2016 Nov;45(Pt A):110-123. doi: 10.1016/j.infbeh.2016.10.004. Epub 2016 Oct 27.","Perez M","Infant Behav Dev","2016","2016/11/05","","","10.1016/j.infbeh.2016.10.004"
"28858505","Synthesis of Intrinsically Blue-Colored bis-Nitronyl Nitroxide Peptidomimetic Templates and Their Conformational Preferences as Revealed by a Combined Spectroscopic Analysis","De Zotti M, Wright K, d'Aboville E, Toffoletti A, Toniolo C, Longhi G, Mazzeo G, Abbate S, Formaggio F.","J Org Chem. 2017 Oct 6;82(19):10033-10042. doi: 10.1021/acs.joc.7b01498. Epub 2017 Sep 18.","De Zotti M","J Org Chem","2017","2017/09/01","","","10.1021/acs.joc.7b01498"
"29662589","Sonography and Magnetic Resonance Imaging Characteristics of Testicular Adrenal Rest Tumors","Yılmaz R, Şahin D, Aghayev A, Erol OB, Poyrazoğlu Ş, Saka N, Yekeler E.","Pol J Radiol. 2017 Oct 20;82:583-588. doi: 10.12659/PJR.901986. eCollection 2017.","Yılmaz R","Pol J Radiol","2017","2018/04/18","PMC5894055","","10.12659/PJR.901986"
"33824053","Deaf adults at higher risk for severe illness: COVID-19 information preference and perceived health consequences","Moreland CJ, Paludneviciene R, Park JH, McKee M, Kushalnagar P.","Patient Educ Couns. 2021 Nov;104(11):2830-2833. doi: 10.1016/j.pec.2021.03.020. Epub 2021 Mar 17.","Moreland CJ","Patient Educ Couns","2021","2021/04/07","PMC8446077","NIHMS1684835","10.1016/j.pec.2021.03.020"
"17825776","The vascular anatomy of the lumbrical muscles in the hand","Bilge O, Pinar Y, Ozer MA, Govsa F.","J Plast Reconstr Aesthet Surg. 2007;60(10):1120-6. doi: 10.1016/j.bjps.2006.06.023. Epub 2007 Jan 24.","Bilge O","J Plast Reconstr Aesthet Surg","2007","2007/09/11","","","10.1016/j.bjps.2006.06.023"
"23735110","Surveillance in inflammatory bowel disease: chromoendoscopy and digital mucosal enhancement","Naymagon S, Marion JF.","Gastrointest Endosc Clin N Am. 2013 Jul;23(3):679-94. doi: 10.1016/j.giec.2013.03.008. Epub 2013 May 3.","Naymagon S","Gastrointest Endosc Clin N Am","2013","2013/06/06","","","10.1016/j.giec.2013.03.008"
"35371491","Rare case of primary cutaneous adenoid cystic carcinoma of the abdomen: A case report","Chivinski J, Watters K, Mereniuk A.","SAGE Open Med Case Rep. 2022 Mar 30;10:2050313X221086320. doi: 10.1177/2050313X221086320. eCollection 2022.","Chivinski J","SAGE Open Med Case Rep","2022","2022/04/04","PMC8972917","","10.1177/2050313X221086320"
"27756051","Preparation of (99m)Tc-isosulfan blue for lymph node localization in rats (99m)Tc-isosulfan blue for lymph node localization","İlem-Özdemir D, Yararbas U, Zengel B, Ertan G, Asikoglu M.","Appl Radiat Isot. 2016 Dec;118:338-342. doi: 10.1016/j.apradiso.2016.10.007. Epub 2016 Oct 11.","İlem-Özdemir D","Appl Radiat Isot","2016","2016/10/19","","","10.1016/j.apradiso.2016.10.007"
"38264671","Mice Recognise Mice in Neighbouring Rearing Cages and Change Their Social Behaviour","Ueno H, Takahashi Y, Mori S, Murakami S, Wani K, Matsumoto Y, Okamoto M, Ishihara T.","Behav Neurol. 2024 Jan 16;2024:9215607. doi: 10.1155/2024/9215607. eCollection 2024.","Ueno H","Behav Neurol","2024","2024/01/24","PMC10805542","","10.1155/2024/9215607"
"17152831","[The roots of Cha and Gambir]","Sugiyama S.","Yakushigaku Zasshi. 2005;40(2):98-106.","Sugiyama S","Yakushigaku Zasshi","2005","2006/12/13","","",""
"30734263","Adolescents' and Young Adults' Aesthetics and Functionality Preferences for Online Tobacco Education","Lazard AJ, Pikowski J, Horrell L, Ross JC, Noar SM, Sutfin EL.","J Cancer Educ. 2020 Apr;35(2):373-379. doi: 10.1007/s13187-019-1475-4.","Lazard AJ","J Cancer Educ","2020","2019/02/09","PMC6687578","NIHMS1521050","10.1007/s13187-019-1475-4"
"20079379","Validation of different replication markers for the detection of beta-cell proliferation in human pancreatic tissue","Köhler CU, Kreuter A, Rozynkowski MC, Rahmel T, Uhl W, Tannapfel A, Schmidt WE, Meier JJ.","Regul Pept. 2010 Jun 8;162(1-3):115-21. doi: 10.1016/j.regpep.2009.12.021. Epub 2010 Jan 14.","Köhler CU","Regul Pept","2010","2010/01/19","","","10.1016/j.regpep.2009.12.021"
"39435216","Assessment of the Need for Designing an Interactive Educational Tool on Exophytic Lesions of the Oral Mucosa","Mosannen Mozafari P, Fatemi SS, Delavarian Z, Akbari M, Gholizadeh M, Kazemian M, Sharbaf PA, Aboutorabzadeh SM.","Cureus. 2024 Sep 21;16(9):e69867. doi: 10.7759/cureus.69867. eCollection 2024 Sep.","Mosannen Mozafari P","Cureus","2024","2024/10/22","PMC11493466","","10.7759/cureus.69867"
"33421638","Corrigendum to ""Spontaneous color preferences in rhesus monkeys: What is the advantage of primate trichromacy?"" [Behavioural Processes 174 (2020) 104084]","Skalníková P, Frynta D, Abramjan A, Rokyta R, Nekovářová T.","Behav Processes. 2021 Feb;183:104297. doi: 10.1016/j.beproc.2020.104297. Epub 2021 Jan 6.","Skalníková P","Behav Processes","2021","2021/01/09","","","10.1016/j.beproc.2020.104297"
"30980818","Technique, Outcomes With Navigational Bronchoscopy Using Indocyanine Green for Robotic Segmentectomy","Geraci TC, Ferrari-Light D, Kent A, Michaud G, Zervos M, Pass HI, Cerfolio RJ.","Ann Thorac Surg. 2019 Aug;108(2):363-369. doi: 10.1016/j.athoracsur.2019.03.032. Epub 2019 Apr 10.","Geraci TC","Ann Thorac Surg","2019","2019/04/14","","","10.1016/j.athoracsur.2019.03.032"
"28038884","Photoprotection in specific populations: Children and people of color","Cestari T, Buster K.","J Am Acad Dermatol. 2017 Mar;76(3S1):S110-S121. doi: 10.1016/j.jaad.2016.09.039. Epub 2016 Dec 27.","Cestari T","J Am Acad Dermatol","2017","2017/01/01","","","10.1016/j.jaad.2016.09.039"
"37725840","Comparison of the impact of UV-light emitting diode and UV lamp at pilot-plant scale level on quality parameters and consumer perception of fresh chicken meat","Soro AB, Botinestean C, Shokri S, Juge A, Hannon S, Whyte P, Bolton DJ, Bourke P, Poojary MM, Tiwari BK.","Food Chem. 2024 Feb 15;434:137397. doi: 10.1016/j.foodchem.2023.137397. Epub 2023 Sep 15.","Soro AB","Food Chem","2024","2023/09/19","","","10.1016/j.foodchem.2023.137397"
"38221777","Adult, adolescent, and caregiver preferences for attributes of topical treatments for mild-to-moderate atopic dermatitis: a discrete-choice experiment","Feldman SR, Thyssen JP, Boeri M, Gerber R, Neary MP, Cha A, Hauber B, Cappelleri JC, Xenakis J, Leach C, Zeichner J.","J Dermatolog Treat. 2024 Dec;35(1):2304020. doi: 10.1080/09546634.2024.2304020. Epub 2024 Jan 14.","Feldman SR","J Dermatolog Treat","2024","2024/01/15","","","10.1080/09546634.2024.2304020"
"31862811","Intestinal ultrasound for monitoring therapeutic response in patients with ulcerative colitis: results from the TRUST&UC study","Maaser C, Petersen F, Helwig U, Fischer I, Roessler A, Rath S, Lang D, Kucharzik T; German IBD Study Group and the TRUST&UC study group; German IBD Study Group and TRUST&UC study group.","Gut. 2020 Sep;69(9):1629-1636. doi: 10.1136/gutjnl-2019-319451. Epub 2019 Dec 20.","Maaser C","Gut","2020","2019/12/22","PMC7456734","","10.1136/gutjnl-2019-319451"
"17914576","Influence of cytological stains on comparative genomic hybridization analysis for DNA extracted from cytological smears","Kawauchi S, Sugimoto S, Liu XP, Ikemoto K, Furuya T, Takahashi M, Sasaki K.","Oncol Rep. 2007 Nov;18(5):1219-23.","Kawauchi S","Oncol Rep","2007","2007/10/05","","",""
"8741938","Preference for diazepam, but not buspirone, in moderate drinkers","Evans SM, Griffiths RR, de Wit H.","Psychopharmacology (Berl). 1996 Jan;123(2):154-63. doi: 10.1007/BF02246172.","Evans SM","Psychopharmacology (Berl)","1996","1996/01/01","","","10.1007/BF02246172"
"32789022","Ultrasound-guided tendon debridement improves pain, function and structure in persistent patellar tendinopathy: short term follow-up of a case series","Masci L, Alfredson H, Neal B, Wynter Bee W.","BMJ Open Sport Exerc Med. 2020 Jul 22;6(1):e000803. doi: 10.1136/bmjsem-2020-000803. eCollection 2020.","Masci L","BMJ Open Sport Exerc Med","2020","2020/08/14","PMC7380954","","10.1136/bmjsem-2020-000803"
"26893277","Perfect Lighting for Facial Photography in Aesthetic Surgery: Ring Light","Dölen UC, Çınar S.","Aesthetic Plast Surg. 2016 Apr;40(2):319-26. doi: 10.1007/s00266-016-0614-0. Epub 2016 Feb 18.","Dölen UC","Aesthetic Plast Surg","2016","2016/02/20","","","10.1007/s00266-016-0614-0"
"32292887","Development of the AASPIRE Web Accessibility Guidelines for Autistic Web Users","Raymaker DM, Kapp SK, McDonald KE, Weiner M, Ashkenazy E, Nicolaidis C.","Autism Adulthood. 2019 Jun 1;1(2):146-157. doi: 10.1089/aut.2018.0020. Epub 2019 Apr 13.","Raymaker DM","Autism Adulthood","2019","2020/04/16","PMC6485264","NIHMS1033503","10.1089/aut.2018.0020"
"31896401","The color of skin: psychiatric ramifications","Gupta MA, Gupta AK.","Clin Dermatol. 2019 Sep-Oct;37(5):437-446. doi: 10.1016/j.clindermatol.2019.07.015. Epub 2019 Jul 17.","Gupta MA","Clin Dermatol","2019","2020/01/04","","","10.1016/j.clindermatol.2019.07.015"
"18379326","Neuroimaging in posttraumatic hypopituitarism","Makulski DD, Taber KH, Chiou-Tan FY.","J Comput Assist Tomogr. 2008 Mar-Apr;32(2):324-8. doi: 10.1097/RCT.0b013e3181636ed4.","Makulski DD","J Comput Assist Tomogr","2008","2008/04/02","","","10.1097/RCT.0b013e3181636ed4"
