,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
2808,7488779,Closure of isolated ventricular septal defect with detachment of the tricuspid valve,"Tatebe S, Miyamura H, Watanabe H, Sugawara M, Eguchi S.",J Card Surg. 1995 Sep;10(5):564-8. doi: 10.1111/j.1540-8191.1995.tb00633.x.,Tatebe S,J Card Surg,1995,1995/09/01,,,10.1111/j.1540-8191.1995.tb00633.x
2809,34942136,"Safety and efficacy of once-daily risdiplam in type 2 and non-ambulant type 3 spinal muscular atrophy (SUNFISH part 2): a phase 3, double-blind, randomised, placebo-controlled trial","Mercuri E, Deconinck N, Mazzone ES, Nascimento A, Oskoui M, Saito K, Vuillerot C, Baranello G, Boespflug-Tanguy O, Goemans N, Kirschner J, Kostera-Pruszczyk A, Servais L, Gerber M, Gorni K, Khwaja O, Kletzl H, Scalco RS, Staunton H, Yeung WY, Martin C, Fontoura P, Day JW; SUNFISH Study Group.",Lancet Neurol. 2022 Jan;21(1):42-52. doi: 10.1016/S1474-4422(21)00367-7.,Mercuri E,Lancet Neurol,2022,2021/12/23,,,10.1016/S1474-4422(21)00367-7
2810,36882261,Methaemalbumin: a diagnostic surrogate for methaemoglobinaemia and treatment with red cell exchange in a patient with thalassaemia,"Prus-Czarnecka Z, Fuenzy AI, Noga T, Lau VI.",BMJ Case Rep. 2023 Mar 7;16(3):e252885. doi: 10.1136/bcr-2022-252885.,Prus-Czarnecka Z,BMJ Case Rep,2023,2023/03/07,PMC10008374,,10.1136/bcr-2022-252885
2811,22124005,Color-coded duplex sonography compared to multidetector computed tomography for the diagnosis of crohn disease relapse and complications,"Gaitini D, Kreitenberg AJ, Fischer D, Maza I, Chowers Y.",J Ultrasound Med. 2011 Dec;30(12):1691-9. doi: 10.7863/jum.2011.30.12.1691.,Gaitini D,J Ultrasound Med,2011,2011/11/30,,,10.7863/jum.2011.30.12.1691
2812,12444286,Diagnosis of pediatric varicoceles by physical examination and ultrasonography and measurement of the testicular volume: using the prader orchidometer versus ultrasonography,"Cayan S, Akbay E, Bozlu M, Doruk E, Yildiz A, Acar D, Kanik EA, Ulusoy E.",Urol Int. 2002;69(4):293-6. doi: 10.1159/000066125.,Cayan S,Urol Int,2002,2002/11/22,,,10.1159/000066125
2813,22385034,Fifteen-Year Follow-Up Results of Presurgical Orthopedics Followed by Primary Correction for Unilateral Cleft Lip Nose in Program SEHATI in Indonesia,"Sulaiman FK, Haryanto IG, Hak S, Nakamura N, Sasaguri M, Ohishi M.",Cleft Palate Craniofac J. 2013 Mar;50(2):129-37. doi: 10.1597/11-043. Epub 2012 Mar 3.,Sulaiman FK,Cleft Palate Craniofac J,2013,2012/03/06,,,10.1597/11-043
2814,21983953,Double-chambered right ventricle: an uncommon congenital heart disease. Case report and literature review,"Animasahun BA, Ekure EN, Njokanma OF.",Cardiovasc J Afr. 2011 Sep-Oct;22(5):274-7. doi: 10.5830/CVJA-2010-068.,Animasahun BA,Cardiovasc J Afr,2011,2011/10/11,,,10.5830/CVJA-2010-068
2815,25410285,Interactions between ultraviolet light and MC1R and OCA2 variants are determinants of childhood nevus and freckle phenotypes,"Barón AE, Asdigian NL, Gonzalez V, Aalborg J, Terzian T, Stiegmann RA, Torchia EC, Berwick M, Dellavalle RP, Morelli JG, Mokrohisky ST, Crane LA, Box NF.",Cancer Epidemiol Biomarkers Prev. 2014 Dec;23(12):2829-39. doi: 10.1158/1055-9965.EPI-14-0633.,Barón AE,Cancer Epidemiol Biomarkers Prev,2014,2014/11/21,PMC4257874,NIHMS627765,10.1158/1055-9965.EPI-14-0633
2816,35722474,CD21(-) CD27(-) Atypical B Cells in a Pediatric Cohort Study: An Extensive Single Center Flow Cytometric Analysis,"Corrente F, Terreri S, Palomba P, Capponi C, Mirabella M, Perno CF, Carsetti R.",Front Pediatr. 2022 Jun 3;10:822400. doi: 10.3389/fped.2022.822400. eCollection 2022.,Corrente F,Front Pediatr,2022,2022/06/20,PMC9204099,,10.3389/fped.2022.822400
2817,36897665,Retinal Nerve Fiber Layer Defect Associated With Progressive Myopia,"Song JE, Wy S, Kim JA, Lee EJ.",J Glaucoma. 2023 Jul 1;32(7):e103-e105. doi: 10.1097/IJG.0000000000002201. Epub 2023 Mar 6.,Song JE,J Glaucoma,2023,2023/03/10,,,10.1097/IJG.0000000000002201
2818,20920738,Pilomatrixomas presenting as vascular tumors on color Doppler ultrasound,"Wortsman X, Wortsman J, Arellano J, Oroz J, Giugliano C, Benavides MI, Bordon C.",J Pediatr Surg. 2010 Oct;45(10):2094-8. doi: 10.1016/j.jpedsurg.2010.07.009.,Wortsman X,J Pediatr Surg,2010,2010/10/06,,,10.1016/j.jpedsurg.2010.07.009
2819,18986416,Evaluation of the left ventricular function with tissue tracking and tissue Doppler echocardiography in pediatric malignancy survivors after anthracycline therapy,"Karakurt C, Koçak G, Ozgen U.",Echocardiography. 2008 Sep;25(8):880-7. doi: 10.1111/j.1540-8175.2008.00695.x.,Karakurt C,Echocardiography,2008,2008/11/07,,,10.1111/j.1540-8175.2008.00695.x
2820,26172486,Patch testing to a textile dye mix by the international contact dermatitis research group,"Isaksson M, Ale I, Andersen KE, Diepgen T, Goh CL, Goossens R A, Jerajani H, Maibach HI, Sasseville D, Bruze M.",Dermatitis. 2015 Jul-Aug;26(4):170-6. doi: 10.1097/DER.0000000000000125.,Isaksson M,Dermatitis,2015,2015/07/15,,,10.1097/DER.0000000000000125
2821,10403226,"Epileptic seizures induced by animated cartoon, ""Pocket Monster""","Takada H, Aso K, Watanabe K, Okumura A, Negoro T, Ishikawa T.",Epilepsia. 1999 Jul;40(7):997-1002. doi: 10.1111/j.1528-1157.1999.tb00809.x.,Takada H,Epilepsia,1999,1999/07/14,,,10.1111/j.1528-1157.1999.tb00809.x
2822,28923272,The Spectrum of Oral Lesions Presenting Clinically With Papillary-Verrucous Features,"Whitefield S, Raiser V, Shuster A, Kleinman S, Shlomi B, Kaplan I.",J Oral Maxillofac Surg. 2018 Mar;76(3):545-552. doi: 10.1016/j.joms.2017.08.030. Epub 2017 Aug 24.,Whitefield S,J Oral Maxillofac Surg,2018,2017/09/20,,,10.1016/j.joms.2017.08.030
2823,29369208,An alternative strategy treated giant congenital melanocytic nevi with epidermis and superficial dermis of the lesions,"Gu C, Wang XX, Luo X, Liu F, Zhou XY, Yang J, Yang Q, Wang X.",Medicine (Baltimore). 2018 Jan;97(4):e9725. doi: 10.1097/MD.0000000000009725.,Gu C,Medicine (Baltimore),2018,2018/01/26,PMC5794392,,10.1097/MD.0000000000009725
2824,26609871,Transfontanellar duplex brain ultrasonography resistive indices as a prognostic tool in neonatal hypoxic-ischemic encephalopathy before and after treatment with therapeutic hypothermia,"Gerner GJ, Burton VJ, Poretti A, Bosemani T, Cristofalo E, Tekes A, Seyfert D, Parkinson C, Leppert M, Allen M, Huisman TA, Northington FJ, Johnston MV.",J Perinatol. 2016 Mar;36(3):202-6. doi: 10.1038/jp.2015.169. Epub 2015 Nov 26.,Gerner GJ,J Perinatol,2016,2015/11/27,PMC4767581,NIHMS729354,10.1038/jp.2015.169
2825,9229096,Treatment of extensive hypomelanosis with autologous cultured epithelium,"Kumagai N, Uchikoshi T.",Ann Plast Surg. 1997 Jul;39(1):68-73. doi: 10.1097/00000637-199707000-00012.,Kumagai N,Ann Plast Surg,1997,1997/07/01,,,10.1097/00000637-199707000-00012
2826,31498391,Self-report Pain Scale Reliability in Veterans and Service Members With Traumatic Brain Injuries Undergoing Inpatient Rehabilitation,"Hoot MR, Khokhar B, Walker WC.",Mil Med. 2020 Mar 2;185(3-4):370-376. doi: 10.1093/milmed/usz272.,Hoot MR,Mil Med,2020,2019/09/10,,,10.1093/milmed/usz272
2827,27229379,Ocular Inflammatory Disorders in Autoimmune Lymphoproliferative Syndrome (ALPS),"Ucar D, Kim JS, Bishop RJ, Nussenblatt RB, Rao VK, Sen HN.",Ocul Immunol Inflamm. 2017 Oct;25(5):703-709. doi: 10.1080/09273948.2016.1175637. Epub 2016 May 26.,Ucar D,Ocul Immunol Inflamm,2017,2016/05/28,PMC6078095,NIHMS1501342,10.1080/09273948.2016.1175637
2828,16155755,The high-riding superior aortic recess of the pericardium: MRI visualization in a child,"Cohen M, Johnson T, Hoyer M.",Pediatr Radiol. 2005 Dec;35(12):1230-3. doi: 10.1007/s00247-005-1556-x. Epub 2005 Sep 10.,Cohen M,Pediatr Radiol,2005,2005/09/13,,,10.1007/s00247-005-1556-x
2829,34212752,Raising awareness about the unintended consequences of hand sanitiser in children,"Khaliq O, Mkhize PZ, Moodley JM.",S Afr Fam Pract (2004). 2021 Jun 28;63(1):e1-e3. doi: 10.4102/safp.v63i1.5278.,Khaliq O,S Afr Fam Pract (2004),2021,2021/07/02,PMC8378183,,10.4102/safp.v63i1.5278
2830,20354369,Commentary: profiling by appearance and assumption: beyond race and ethnicity,Sapién RE.,Acad Med. 2010 Apr;85(4):580-2. doi: 10.1097/ACM.0b013e3181d7d57f.,Sapién RE,Acad Med,2010,2010/04/01,,,10.1097/ACM.0b013e3181d7d57f
2831,24074665,Sentinel lymph node biopsy in pediatric soft tissue sarcoma patients: utility and concordance with imaging,"Alcorn KM, Deans KJ, Congeni A, Sulkowski JP, Bagatell R, Mattei P, Minneci PC.",J Pediatr Surg. 2013 Sep;48(9):1903-6. doi: 10.1016/j.jpedsurg.2013.04.013.,Alcorn KM,J Pediatr Surg,2013,2013/10/01,,,10.1016/j.jpedsurg.2013.04.013
2832,33947370,"Cognitive control and emotional response in attention-deficit/ hyperactivity disorder comorbidity with disruptive, impulse-control, and conduct disorders","Zhu Y, Liu L, Yang D, Ji H, Huang T, Xue L, Jiang X, Li K, Tao L, Cai Q, Fang Y.",BMC Psychiatry. 2021 May 4;21(1):232. doi: 10.1186/s12888-021-03221-2.,Zhu Y,BMC Psychiatry,2021,2021/05/05,PMC8094501,,10.1186/s12888-021-03221-2
2833,29938410,Histological Comparison Of Two Staining Methods In Identification Of Mycobacterium Tuberculosis In Granulomatous Lymphadenitis,"Ahmad F, Rehman A, Jadoon O.",J Ayub Med Coll Abbottabad. 2018 Apr-Jun;30(2):159-162.,Ahmad F,J Ayub Med Coll Abbottabad,2018,2018/06/26,,,
2834,11459107,Where and what visuospatial processing in adolescents with congenital hypothyroidism,"Leneman M, Buchanan L, Rovet J.",J Int Neuropsychol Soc. 2001 Jul;7(5):556-62. doi: 10.1017/s1355617701755038.,Leneman M,J Int Neuropsychol Soc,2001,2001/07/19,,,10.1017/s1355617701755038
2835,27870946,Conserved hierarchical gain of chromosome 4 is an independent prognostic factor in high hyperdiploid pediatric acute lymphoblastic leukemia,"Vojcek Á, Pajor G, Alpár D, Mátics R, Pótó L, Szuhai K, Pajor L.",Leuk Res. 2017 Jan;52:28-33. doi: 10.1016/j.leukres.2016.11.007. Epub 2016 Nov 11.,Vojcek Á,Leuk Res,2017,2016/11/22,,,10.1016/j.leukres.2016.11.007
2836,25676054,Trans-pulmonary echocardiography as a guide for device closure of patent ductus arteriosus,"Kudo Y, Suda K, Yoshimoto H, Teramachi Y, Kishimoto S, Iemura M, Matsuishi T.",Catheter Cardiovasc Interv. 2015 Aug;86(2):264-70. doi: 10.1002/ccd.25879. Epub 2015 Feb 25.,Kudo Y,Catheter Cardiovasc Interv,2015,2015/02/14,,,10.1002/ccd.25879
2837,15011525,Tooth color correction. First things first,Croll TP.,Dent Today. 2003 Oct;22(10):86-9.,Croll TP,Dent Today,2003,2004/03/12,,,
2838,2275518,[The contribution of color-coded Doppler in early vascular complications of kidney transplantation],"Tranquart F, Pourcelot D, Lebranchu Y, Groussin P, Arbeille P, Bagros P, Pourcelot L.",Ann Radiol (Paris). 1990;33(3):149-52.,Tranquart F,Ann Radiol (Paris),1990,1990/01/01,,,
2839,35576226,"Health disparities and COVID-19: A retrospective study examining individual and community factors causing disproportionate COVID-19 outcomes in Cook County, Illinois","Unruh LH, Dharmapuri S, Xia Y, Soyemi K.",PLoS One. 2022 May 16;17(5):e0268317. doi: 10.1371/journal.pone.0268317. eCollection 2022.,Unruh LH,PLoS One,2022,2022/05/16,PMC9109922,,10.1371/journal.pone.0268317
2840,38904898,Oral granular cell tumor: a collaborative clinicopathological study of 61 cases,"Aragão HHR, Lima LBR, Cavalcante IL, da Silva Neto SS, Turatti E, Cavalcante RB, Gilligan G, Panico R, de Mendonça EF, de Albuquerque-Júnior RLC, Nonaka CFW, Alves PM, de Andrade BAB, Cunha JLS.",Oral Maxillofac Surg. 2024 Sep;28(3):1383-1397. doi: 10.1007/s10006-024-01272-9. Epub 2024 Jun 21.,Aragão HHR,Oral Maxillofac Surg,2024,2024/06/21,,,10.1007/s10006-024-01272-9
2841,10354174,Skin eruption as the presenting sign of Hunter syndrome IIB,"Demitsu T, Kakurai M, Okubo Y, Shibayama C, Kikuchi Y, Mori Y, Sukegawa K, Mizuguchi M.",Clin Exp Dermatol. 1999 May;24(3):179-82. doi: 10.1046/j.1365-2230.1999.00448.x.,Demitsu T,Clin Exp Dermatol,1999,1999/06/03,,,10.1046/j.1365-2230.1999.00448.x
2842,25773411,"Paraphenylenediamine in black henna temporary tattoos: 12-year Food and Drug Administration data on incidence, symptoms, and outcomes","Goldenberg A, Jacob SE.",J Am Acad Dermatol. 2015 Apr;72(4):724-6. doi: 10.1016/j.jaad.2014.11.031.,Goldenberg A,J Am Acad Dermatol,2015,2015/03/17,,,10.1016/j.jaad.2014.11.031
2843,26301492,Tumor-Specific Formation of Enzyme-Instructed Supramolecular Self-Assemblies as Cancer Theranostics,"Huang P, Gao Y, Lin J, Hu H, Liao HS, Yan X, Tang Y, Jin A, Song J, Niu G, Zhang G, Horkay F, Chen X.",ACS Nano. 2015 Oct 27;9(10):9517-27. doi: 10.1021/acsnano.5b03874. Epub 2015 Aug 27.,Huang P,ACS Nano,2015,2015/08/25,PMC5223087,NIHMS840087,10.1021/acsnano.5b03874
2844,26287931,Examining the Feasibility of Smartphone Game Applications for Physical Activity Promotion in Middle School Students,"Blackman KC, Zoellner J, Kadir A, Dockery B, Johnson SB, Almeida FA, McCrickard DS, Hill JL, You W, Estabrooks PA.",Games Health J. 2015 Oct;4(5):409-19. doi: 10.1089/g4h.2014.0120. Epub 2015 Jul 2.,Blackman KC,Games Health J,2015,2015/08/20,,,10.1089/g4h.2014.0120
2845,27447086,Cone Photoreceptor Structure in Patients With X-Linked Cone Dysfunction and Red-Green Color Vision Deficiency,"Patterson EJ, Wilk M, Langlo CS, Kasilian M, Ring M, Hufnagel RB, Dubis AM, Tee JJ, Kalitzeos A, Gardner JC, Ahmed ZM, Sisk RA, Larsen M, Sjoberg S, Connor TB, Dubra A, Neitz J, Hardcastle AJ, Neitz M, Michaelides M, Carroll J.",Invest Ophthalmol Vis Sci. 2016 Jul 1;57(8):3853-63. doi: 10.1167/iovs.16-19608.,Patterson EJ,Invest Ophthalmol Vis Sci,2016,2016/07/23,PMC4968428,,10.1167/iovs.16-19608
2846,2795409,Blue cone monochromatism,"Weiss AH, Biersdorf WR.",J Pediatr Ophthalmol Strabismus. 1989 Sep-Oct;26(5):218-23. doi: 10.3928/0191-3913-19890901-04.,Weiss AH,J Pediatr Ophthalmol Strabismus,1989,1989/09/01,,,10.3928/0191-3913-19890901-04
2847,9703146,The development of lentigines within segmental achromic nevi,"Bolognia JL, Lazova R, Watsky K.",J Am Acad Dermatol. 1998 Aug;39(2 Pt 2):330-3. doi: 10.1016/s0190-9622(98)70383-4.,Bolognia JL,J Am Acad Dermatol,1998,1998/08/14,,,10.1016/s0190-9622(98)70383-4
2848,9635310,Detection of fungal organisms in saliva from HIV-infected children: a preliminary cytologic analysis,"Hicks MJ, Carter AB, Rossmann SN, Demmler GJ, Simon CL, Cron SG, Flaitz CM, Shearer WT, Kline MW.",Pediatr Dent. 1998 May-Jun;20(3):162-8.,Hicks MJ,Pediatr Dent,1998,1998/06/23,,,
2849,11446088,Treatment of scars with a pulsed Er:YAG laser,"Kwon SD, Kye YC.",J Cutan Laser Ther. 2000 Mar;2(1):27-31. doi: 10.1080/14628830050516579.,Kwon SD,J Cutan Laser Ther,2000,2001/07/12,,,10.1080/14628830050516579
2850,36118965,The art of pain: A quantitative color analysis of the self-portraits of Frida Kahlo,"Turkheimer FE, Liu J, Fagerholm ED, Dazzan P, Loggia ML, Bettelheim E.",Front Hum Neurosci. 2022 Sep 2;16:1000656. doi: 10.3389/fnhum.2022.1000656. eCollection 2022.,Turkheimer FE,Front Hum Neurosci,2022,2022/09/19,PMC9478482,,10.3389/fnhum.2022.1000656
2851,22645042,Shear wave elastography of thyroid nodules in routine clinical practice: preliminary observations and utility for detecting malignancy,"Bhatia KS, Tong CS, Cho CC, Yuen EH, Lee YY, Ahuja AT.",Eur Radiol. 2012 Nov;22(11):2397-406. doi: 10.1007/s00330-012-2495-1. Epub 2012 May 30.,Bhatia KS,Eur Radiol,2012,2012/05/31,,,10.1007/s00330-012-2495-1
2852,17083588,Evaluation of natural change of skin function in split-thickness skin grafts by noninvasive bioengineering methods,"Kim YJ, Kim MY, Lee PK, Kim HO, Park YM.",Dermatol Surg. 2006 Nov;32(11):1358-63. doi: 10.1111/j.1524-4725.2006.32306.x.,Kim YJ,Dermatol Surg,2006,2006/11/07,,,10.1111/j.1524-4725.2006.32306.x
2853,12574980,A patient with kawasaki disease showing severe tricuspid regurgitation and left ventricular dysfunction in the acute phase,"Shinohara T, Tanihira Y.",Pediatr Cardiol. 2003 Jan-Feb;24(1):60-3. doi: 10.1007/s00246-002-0137-0.,Shinohara T,Pediatr Cardiol,2003,2003/02/08,,,10.1007/s00246-002-0137-0
2854,12748922,"Boston HAPPENS Program: HIV-positive, homeless, and at-risk youth can access care through youth-oriented HIV services","Woods ER, Samples CL, Melchiono MW, Harris SK.",Semin Pediatr Infect Dis. 2003 Jan;14(1):43-53. doi: 10.1053/spid.2003.127217.,Woods ER,Semin Pediatr Infect Dis,2003,2003/05/16,,,10.1053/spid.2003.127217
2855,16060874,Acquired raised bands of infancy: association with amniotic bands,"Dyer JA, Chamlin S.",Pediatr Dermatol. 2005 Jul-Aug;22(4):346-9. doi: 10.1111/j.1525-1470.2005.22414.x.,Dyer JA,Pediatr Dermatol,2005,2005/08/03,,,10.1111/j.1525-1470.2005.22414.x
2856,8844533,Survey of the definition and screening of neonatal hypoglycaemia in Australia,"Bonacruz GL, Arnold JD, Leslie GI, Wyndham L, Koumantakis G.",J Paediatr Child Health. 1996 Aug;32(4):299-301. doi: 10.1111/j.1440-1754.1996.tb02557.x.,Bonacruz GL,J Paediatr Child Health,1996,1996/08/01,,,10.1111/j.1440-1754.1996.tb02557.x
2857,38820996,Structural and functional disruption of subcortical limbic structures related with executive function in pediatric bipolar disorder,"Liu H, Gao W, Jiao Q, Cao W, Guo Y, Cui D, Shi Y, Sun F, Su L, Lu G.",J Psychiatr Res. 2024 Jul;175:461-469. doi: 10.1016/j.jpsychires.2024.05.041. Epub 2024 May 27.,Liu H,J Psychiatr Res,2024,2024/05/31,,,10.1016/j.jpsychires.2024.05.041
2858,16780646,[Role of Foxp3 expression and CD4+CD25+ regulatory T cells on the pathogenesis of childhood asthma],"Luo ZX, Liu EM, Deng B, Li X, Chen KH, Wang LJ, Huang Y, Fu Z.",Zhonghua Er Ke Za Zhi. 2006 Apr;44(4):267-71.,Luo ZX,Zhonghua Er Ke Za Zhi,2006,2006/06/20,,,
2859,32986748,"Efficacy of processed amaranth-containing bread compared to maize bread on hemoglobin, anemia and iron deficiency anemia prevalence among two-to-five year-old anemic children in Southern Ethiopia: A cluster randomized controlled trial","Orsango AZ, Loha E, Lindtjørn B, Engebretsen IMS.",PLoS One. 2020 Sep 28;15(9):e0239192. doi: 10.1371/journal.pone.0239192. eCollection 2020.,Orsango AZ,PLoS One,2020,2020/09/28,PMC7521750,,10.1371/journal.pone.0239192
2860,9083972,Usefulness of color Doppler proximal isovelocity surface area method in quantitating valvular regurgitation,"Yamachika S, Reid CL, Savani D, Meckel C, Paynter J, Knoll M, Jamison B, Gardin JM.",J Am Soc Echocardiogr. 1997 Mar;10(2):159-68. doi: 10.1016/s0894-7317(97)70089-0.,Yamachika S,J Am Soc Echocardiogr,1997,1997/03/01,,,10.1016/s0894-7317(97)70089-0
2861,2004867,More than mothers and whores: redefining the AIDS prevention needs of women,Carovano K.,Int J Health Serv. 1991;21(1):131-42. doi: 10.2190/VD7T-371M-5G9P-QNBU.,Carovano K,Int J Health Serv,1991,1991/01/01,,,10.2190/VD7T-371M-5G9P-QNBU
2862,12322845,Color Doppler ultrasonography for prediction of malignant ovarian tumors,"Benjapibal M, Sunsaneevitayakul P, Boriboonhirunsarn D, Sutanthavibul A, Chakorngowit M.",J Med Assoc Thai. 2002 Jun;85(6):709-15.,Benjapibal M,J Med Assoc Thai,2002,2002/09/27,,,
2863,33924136,Cultural Significance of Beetles in Sub-Saharan Africa,van Huis A.,Insects. 2021 Apr 20;12(4):368. doi: 10.3390/insects12040368.,van Huis A,Insects,2021,2021/04/30,PMC8074302,,10.3390/insects12040368
2864,2911390,Declining trends in mortality from cerebrovascular disease at ages 10-65 years: a test of validity,"Garland FC, Lilienfeld AM, Garland CF.",Neuroepidemiology. 1989;8(1):1-23. doi: 10.1159/000110160.,Garland FC,Neuroepidemiology,1989,1989/01/01,,,10.1159/000110160
2865,33870560,Skin-colored lateral forehead nodule,"Burns E, Chau A, Dunn C, Metry D.",Pediatr Dermatol. 2021 Mar;38(2):485-486. doi: 10.1111/pde.14527.,Burns E,Pediatr Dermatol,2021,2021/04/19,,,10.1111/pde.14527
2866,7696233,X linked ocular albinism in Japanese patients,"Shiono T, Tsunoda M, Chida Y, Nakazawa M, Tamai M.",Br J Ophthalmol. 1995 Feb;79(2):139-43. doi: 10.1136/bjo.79.2.139.,Shiono T,Br J Ophthalmol,1995,1995/02/01,PMC505044,,10.1136/bjo.79.2.139
2867,32295049,Iodine Status of Brazilian School-Age Children: A National Cross-Sectional Survey,"A Cesar J, S Santos I, E Black R, Chrestani MAD, Duarte FA, Nilson EAF.",Nutrients. 2020 Apr 13;12(4):1077. doi: 10.3390/nu12041077.,A Cesar J,Nutrients,2020,2020/04/17,PMC7230565,,10.3390/nu12041077
2868,24676801,Intramuscular diffuse-type tenosynovial giant cell tumor of the deltoid muscle in a child,"Yun SJ, Hwang SY, Jin W, Lim SJ, Park SY.",Skeletal Radiol. 2014 Aug;43(8):1179-83. doi: 10.1007/s00256-014-1854-1. Epub 2014 Mar 28.,Yun SJ,Skeletal Radiol,2014,2014/03/29,,,10.1007/s00256-014-1854-1
2869,30952459,Age-related differences in frontal lobe function in children with ADHD,"Yasumura A, Omori M, Fukuda A, Takahashi J, Yasumura Y, Nakagawa E, Koike T, Yamashita Y, Miyajima T, Koeda T, Aihara M, Inagaki M.",Brain Dev. 2019 Aug;41(7):577-586. doi: 10.1016/j.braindev.2019.03.006. Epub 2019 Apr 2.,Yasumura A,Brain Dev,2019,2019/04/07,,,10.1016/j.braindev.2019.03.006
2870,25387048,Multimodal imaging of white and dark without pressure fundus lesions,"Fawzi AA, Nielsen JS, Mateo-Montoya A, Somkijrungroj T, Li HK, Gonzales J, Mauget-Faÿsse M, Jampol LM.",Retina. 2014 Dec;34(12):2376-87. doi: 10.1097/IAE.0000000000000388.,Fawzi AA,Retina,2014,2014/11/12,,,10.1097/IAE.0000000000000388
2871,31070094,African American Patients With Hidradenitis Suppurativa Have Significant Health Care Disparities: A Retrospective Study,"Soliman YS, Hoffman LK, Guzman AK, Patel ZS, Lowes MA, Cohen SR.",J Cutan Med Surg. 2019 May/Jun;23(3):334-336. doi: 10.1177/1203475418803077.,Soliman YS,J Cutan Med Surg,2019,2019/05/10,,,10.1177/1203475418803077
2872,29024734,Clinical and dermoscopic characterization of pediatric and adolescent melanomas: Multicenter study of 52 cases,"Carrera C, Scope A, Dusza SW, Argenziano G, Nazzaro G, Phan A, Tromme I, Rubegni P, Malvehy J, Puig S, Marghoob AA.",J Am Acad Dermatol. 2018 Feb;78(2):278-288. doi: 10.1016/j.jaad.2017.09.065. Epub 2017 Oct 9.,Carrera C,J Am Acad Dermatol,2018,2017/10/13,PMC7344877,NIHMS1604863,10.1016/j.jaad.2017.09.065
2873,26802100,Cardiac Trauma,"Gosavi S, Tyroch AH, Mukherjee D.",Angiology. 2016 Nov;67(10):896-901. doi: 10.1177/0003319715627954. Epub 2016 Jul 11.,Gosavi S,Angiology,2016,2016/01/24,,,10.1177/0003319715627954
2874,19224677,"Suspicion, diagnosis, and successful surgical treatment of anomalous origin of the anterior descending coronary artery from the pulmonary trunk","Semizel E, Bostan OM, Cil E.",Cardiol Young. 2009 Apr;19(2):220-2. doi: 10.1017/S1047951109003795. Epub 2009 Feb 19.,Semizel E,Cardiol Young,2009,2009/02/20,,,10.1017/S1047951109003795
2875,29570556,Province-wide Biliary Atresia Home Screening Program in British Columbia: Evaluation of First 2 Years,"Woolfson JP, Schreiber RA, Butler AE, MacFarlane J, Kaczorowski J, Masucci L, Bryan S, Collet JP.",J Pediatr Gastroenterol Nutr. 2018 Jun;66(6):845-849. doi: 10.1097/MPG.0000000000001950.,Woolfson JP,J Pediatr Gastroenterol Nutr,2018,2018/03/24,,,10.1097/MPG.0000000000001950
2876,36280545,Full thickness skin graft versus split thickness skin graft in paediatric patients with hand burns: Systematic review and meta-analysis,"Alsaif A, Karam M, Hayre A, Abul A, Aldubaikhi A, Kahlar N.",Burns. 2023 Aug;49(5):1017-1027. doi: 10.1016/j.burns.2022.09.010. Epub 2022 Sep 29.,Alsaif A,Burns,2023,2022/10/24,,,10.1016/j.burns.2022.09.010
2877,33482413,Predictors of Postoperative Visual Outcome After Surgical Intervention for Craniopharyngiomas,"Kopparapu S, Khalafallah AM, Botros D, Carey AR, Rodriguez FJ, Duan D, Rowan NR, Mukherjee D.",World Neurosurg. 2021 Apr;148:e589-e599. doi: 10.1016/j.wneu.2021.01.044. Epub 2021 Jan 20.,Kopparapu S,World Neurosurg,2021,2021/01/22,,,10.1016/j.wneu.2021.01.044
2878,28425258,Assessment of developmental and radiological long-term outcomeof children with surgically treated midgut volvulus,"Çakmak AM, Boybeyi Türer Ö, Göllü Bahadir G, Türedi B, Ateş U, Yildiz AE, Küçük G, Fitöz ÖS, Ulukol B, Aslan MK, Soyer T, Dindar H.",Turk J Med Sci. 2017 Apr 18;47(2):633-637. doi: 10.3906/sag-1512-89.,Çakmak AM,Turk J Med Sci,2017,2017/04/21,,,10.3906/sag-1512-89
2879,17763660,[Applications of multi-slice computed tomography imaging in children with congenital heart diseases],Shiraishi I.,Kyobu Geka. 2007 Jul;60(8 Suppl):619-26.,Shiraishi I,Kyobu Geka,2007,2007/09/04,,,
2880,16344670,Increased pulmonary artery pressures among adolescents with sickle cell disease,"Suell MN, Bezold LI, Okcu MF, Mahoney DH Jr, Shardonofsky F, Mueller BU.",J Pediatr Hematol Oncol. 2005 Dec;27(12):654-8. doi: 10.1097/01.mph.0000194022.17968.bf.,Suell MN,J Pediatr Hematol Oncol,2005,2005/12/14,,,10.1097/01.mph.0000194022.17968.bf
2881,7977123,Results of anterograde transcatheter closure of patent ductus arteriosus using single or multiple Gianturco coils,"Hijazi ZM, Geggel RL.",Am J Cardiol. 1994 Nov 1;74(9):925-9. doi: 10.1016/0002-9149(94)90588-6.,Hijazi ZM,Am J Cardiol,1994,1994/11/01,,,10.1016/0002-9149(94)90588-6
2882,29102674,Protective effects of biodegradable collagen implants on thinned sclera after strabismus surgery: a paired-eye study,"Yoo TK, Han SH, Han J.",J AAPOS. 2017 Dec;21(6):467-471.e1. doi: 10.1016/j.jaapos.2017.07.217. Epub 2017 Nov 2.,Yoo TK,J AAPOS,2017,2017/11/06,,,10.1016/j.jaapos.2017.07.217
